Week,Team,Position,PID,Player
3,MP,BN,23987,Ryan Mathews
3,MP,BN,27532,Sammy Watkins
3,MP,K,27911,Cody Parkey
3,MP,DB,25739,Harrison Smith
3,MP,DB,28421,Landon Collins
3,MP,DB,7182,Adam Jones
3,MP,DL,24798,J.J. Watt
3,MP,DL,24075,Everson Griffen
3,MP,LB,26653,Alec Ogletree
3,MP,LB,25815,Nigel Bradham
3,MP,LB,27672,Telvin Smith
3,MP,BN,24109,Kam Chancellor
3,TP,QB,5228,Tom Brady
3,TP,WR,23997,Demaryius Thomas
3,TP,WR,24057,Emmanuel Sanders
3,TP,RB,7241,Frank Gore
3,TP,RB,27631,Devonta Freeman
3,TP,TE,8285,Greg Olsen
3,TP,W/R/T,6762,Larry Fitzgerald
3,TP,BN,28442,Ameer Abdullah
3,TP,BN,25755,Alshon Jeffery
3,TP,BN,27709,Alfred Blue
3,TP,BN,24843,Shane Vereen
3,TP,BN,25810,Travis Benjamin
3,TP,K,4269,Phil Dawson
3,TP,DB,26694,T.J. McDonald
3,TP,DB,9133,James Ihedigbo
3,TP,DB,9376,Glover Quin
3,TP,DL,24811,Cameron Jordan
3,TP,DL,24006,Jerry Hughes
3,TP,LB,26727,Jelani Jenkins
3,TP,LB,9299,James Laurinaitis
3,TP,LB,7190,Thomas Davis
3,TP,BN,26669,Kiko Alonso
3,TP,BN,24095,Geno Atkins
3,TP,BN,26743,Gerald Hodges Jr.
3,TP,IR,6624,Tony Romo
3,SC,QB,25718,Ryan Tannehill
3,SC,WR,26699,Keenan Allen
3,SC,WR,25730,Kendall Wright
3,SC,RB,8261,Adrian Peterson
3,SC,RB,9317,LeSean McCoy
3,SC,TE,6405,Jason Witten
3,SC,W/R/T,26660,Giovani Bernard
3,SC,BN,24062,Eric Decker
3,SC,BN,24845,Torrey Smith
3,SC,BN,8826,DeSean Jackson
3,SC,BN,8780,Matt Ryan
3,SC,K,8447,Mason Crosby
3,SC,DB,24139,Reshad Jones
3,SC,DB,27542,Kyle Fuller
3,SC,DB,7184,Antrel Rolle
3,SC,DL,25722,Fletcher Cox
3,SC,DL,24864,Jurrell Casey
3,SC,LB,25768,Lavonte David
3,SC,LB,7865,Stephen Tulloch
3,SC,LB,25852,Brandon Marshall
3,SC,BN,26656,Johnathan Cyprien
3,SC,BN,25719,Luke Kuechly
3,SC,BN,27559,Bradley Roby
3,SC,BN,6798,Daryl Smith
3,TJ,QB,6763,Philip Rivers
3,TJ,WR,24851,Randall Cobb
3,TJ,WR,27591,Jarvis Landry
3,TJ,RB,28403,Melvin Gordon
3,TJ,RB,28014,Isaiah Crowell
3,TJ,TE,24889,Jordan Cameron
3,TJ,W/R/T,28392,Amari Cooper
3,TJ,BN,26684,Eddie Lacy
3,TJ,BN,5521,Steve Smith Sr.
3,TJ,BN,9348,Mike Wallace
3,TJ,BN,24262,Joique Bell
3,TJ,BN,28474,David Johnson
3,TJ,K,6243,Matt Bryant
3,TJ,DB,8273,Michael Griffin
3,TJ,DB,7121,Mike Adams
3,TJ,DB,26372,Tashaun Gipson
3,TJ,DL,25731,Chandler Jones
3,TJ,DL,24029,Carlos Dunlap
3,TJ,LB,6792,Karlos Dansby
3,TJ,LB,26675,Jamie Collins
3,TJ,LB,27537,Anthony Barr
3,TJ,BN,25697,Jerrell Freeman
3,TJ,BN,8380,Dashon Goldson
3,TJ,BN,24805,Corey Liuget
3,TJ,IR,8971,Ryan Mundy
3,MW,QB,7200,Aaron Rodgers
3,MW,WR,9283,Jeremy Maclin
3,MW,WR,8332,James Jones
3,MW,RB,24815,Mark Ingram
3,MW,RB,25883,Alfred Morris
3,MW,TE,26644,Tyler Eifert
3,MW,W/R/T,9001,Stevie Johnson
3,MW,BN,24400,Chris Ivory
3,MW,BN,23999,Dez Bryant
3,MW,BN,9527,Arian Foster
3,MW,BN,28483,Matt Jones
3,MW,BN,24967,Tyrod Taylor
3,MW,K,27120,Brandon McManus
3,MW,DB,8291,Eric Weddle
3,MW,DB,9359,Rashad Johnson
3,MW,DB,23982,Joe Haden
3,MW,DL,7750,Mario Williams
3,MW,DL,28481,Henry Anderson
3,MW,LB,8288,Paul Posluszny
3,MW,LB,24857,Justin Houston
3,MW,LB,25898,Danny Trevathan
3,MW,BN,24790,Marcell Dareus
3,MW,BN,23978,Gerald McCoy
3,MW,BN,9340,DeAndre Levy
3,JC,QB,4256,Peyton Manning
3,JC,WR,27540,Odell Beckham Jr.
3,JC,WR,25802,T.Y. Hilton
3,JC,RB,26671,Le'Veon Bell
3,JC,RB,26774,Joseph Randle
3,JC,TE,26708,Jordan Reed
3,JC,W/R/T,27618,Donte Moncrief
3,JC,BN,24858,DeMarco Murray
3,JC,BN,7237,Vincent Jackson
3,JC,BN,7203,Roddy White
3,JC,BN,23984,C.J. Spiller
3,JC,BN,25743,Brian Quick
3,JC,BN,27603,Tre Mason
3,JC,BN,24553,Victor Cruz
3,JC,K,7867,Stephen Gostkowski
3,JC,DB,7757,Donte Whitner
3,JC,DB,27555,Deone Bucannon
3,JC,DB,24603,Barry Church
3,JC,DL,7250,Justin Tuck
3,JC,DL,9568,Michael Bennett
3,JC,LB,7783,D'Qwell Jackson
3,JC,LB,25757,Bobby Wagner
3,JC,LB,7187,DeMarcus Ware
3,JC,BN,25756,Mychal Kendricks
3,BT,QB,6770,Ben Roethlisberger
3,BT,WR,24793,Julio Jones
3,BT,WR,9496,Julian Edelman
3,BT,RB,8266,Marshawn Lynch
3,BT,RB,27585,Carlos Hyde
3,BT,TE,24070,Jimmy Graham
3,BT,W/R/T,24936,Dion Lewis
3,BT,BN,27535,Mike Evans
3,BT,BN,26878,C.J. Anderson
3,BT,BN,27646,Martavis Bryant
3,BT,BN,25777,Ronnie Hillman
3,BT,BN,23976,Sam Bradford
3,BT,K,26534,Justin Tucker
3,BT,DB,7956,Antoine Bethea
3,BT,DB,26692,Tyrann Mathieu
3,BT,DB,27546,Calvin Pryor
3,BT,DL,24801,Robert Quinn
3,BT,DL,27541,Aaron Donald
3,BT,LB,7191,Derrick Johnson
3,BT,LB,24066,NaVorro Bowman
3,BT,LB,25735,Dont'a Hightower
3,BT,BN,24046,Morgan Burnett
3,BT,BN,24817,Muhammad Wilkerson
3,BT,BN,27533,Khalil Mack
3,CR,QB,25711,Andrew Luck
3,CR,WR,27589,Allen Robinson
3,CR,WR,26839,Charles Johnson
3,CR,RB,26804,Latavius Murray
3,CR,RB,28424,T.J. Yeldon
3,CR,TE,24017,Rob Gronkowski
3,CR,W/R/T,24318,LeGarrette Blount
3,CR,BN,6339,Andre Johnson
3,CR,BN,27548,Brandin Cooks
3,CR,BN,27582,Bishop Sankey
3,CR,BN,9265,Matthew Stafford
3,CR,BN,6663,Antonio Gates
3,CR,K,9066,Steven Hauschka
3,CR,DB,24806,Prince Amukamara
3,CR,DB,23989,Earl Thomas
3,CR,DB,9278,Malcolm Jenkins
3,CR,DL,26628,Ezekiel Ansah
3,CR,DL,26300,Jacquies Smith
3,CR,LB,24789,Von Miller
3,CR,LB,8269,Lawrence Timmons
3,CR,LB,9290,Clay Matthews
3,CR,BN,24013,T.J. Ward
3,CR,BN,27543,Ryan Shazier
3,CR,BN,9691,Cameron Wake
