Week,Team,Position,PID,Player
15,DB,QB,25785,Russell Wilson
15,DB,WR,26650,DeAndre Hopkins
15,DB,WR,7868,Brandon Marshall
15,DB,RB,25807,Lamar Miller
15,DB,RB,8821,Matt Forte
15,DB,TE,27626,Richard Rodgers
15,DB,W/R/T,24035,Golden Tate
15,DB,BN,25379,Kamar Aiken
15,DB,BN,25481,Shaun Draughn
15,DB,BN,9444,Zach Miller
15,DB,BN,27874,Allen Hurns
15,DB,BN,28494,Jeremy Langford
15,DB,K,28188,Chris Boswell
15,DB,DB,25853,Josh Norman
15,DB,DB,26706,Logan Ryan
15,DB,DB,26638,Kenny Vaccaro
15,DB,DL,23977,Ndamukong Suh
15,DB,DL,26667,Kawann Short
15,DB,LB,27601,Preston Brown
15,DB,LB,27545,C.J. Mosley
15,DB,LB,24855,Kelvin Sheppard
15,DB,BN,23983,Rolando McClain
15,DB,BN,24336,Vincent Rey
15,DB,BN,28406,Marcus Peters
15,DB,IR,9527,Arian Foster
15,SC,QB,7426,Ryan Fitzpatrick
15,SC,WR,24062,Eric Decker
15,SC,WR,24793,Julio Jones
15,SC,RB,8261,Adrian Peterson
15,SC,RB,26660,Giovani Bernard
15,SC,TE,7924,Delanie Walker
15,SC,W/R/T,9317,LeSean McCoy
15,SC,BN,7760,Jay Cutler
15,SC,BN,8780,Matt Ryan
15,SC,BN,25718,Ryan Tannehill
15,SC,BN,8826,DeSean Jackson
15,SC,BN,6405,Jason Witten
15,SC,BN,9514,Rashad Jennings
15,SC,K,8447,Mason Crosby
15,SC,DB,24139,Reshad Jones
15,SC,DB,26656,Johnathan Cyprien
15,SC,DB,24918,Davon House
15,SC,DL,24864,Jurrell Casey
15,SC,DL,25722,Fletcher Cox
15,SC,LB,25719,Luke Kuechly
15,SC,LB,25768,Lavonte David
15,SC,LB,25852,Brandon Marshall
15,SC,BN,9359,Rashad Johnson
15,SC,BN,7865,Stephen Tulloch
15,MW,QB,7200,Aaron Rodgers
15,MW,WR,9283,Jeremy Maclin
15,MW,WR,9274,Michael Crabtree
15,MW,RB,24400,Chris Ivory
15,MW,RB,28044,Charcandrick West
15,MW,TE,26708,Jordan Reed
15,MW,W/R/T,28457,Tyler Lockett
15,MW,BN,26644,Tyler Eifert
15,MW,BN,24815,Mark Ingram
15,MW,BN,8926,Tim Hightower
15,MW,K,27120,Brandon McManus
15,MW,DB,25717,Mark Barron
15,MW,DB,8291,Eric Weddle
15,MW,DB,24219,Kurt Coleman
15,MW,DL,7884,Rob Ninkovich
15,MW,DL,24818,Cameron Heyward
15,MW,LB,8288,Paul Posluszny
15,MW,LB,25029,Malcolm Smith
15,MW,LB,26238,Vontaze Burfict
15,MW,BN,9310,Connor Barwin
15,MW,BN,8275,Reggie Nelson
15,MW,BN,26653,Alec Ogletree
15,MW,BN,9072,Wesley Woodyard
15,MW,BN,8787,Jerod Mayo
15,MW,IR,8813,Jordy Nelson
15,JC,QB,7177,Alex Smith
15,JC,WR,27540,Odell Beckham Jr.
15,JC,WR,25802,T.Y. Hilton
15,JC,RB,27658,James White
15,JC,RB,26758,Denard Robinson
15,JC,TE,8907,Gary Barnidge
15,JC,W/R/T,27532,Sammy Watkins
15,JC,BN,24858,DeMarco Murray
15,JC,BN,24822,Andy Dalton
15,JC,BN,25810,Travis Benjamin
15,JC,BN,8266,Marshawn Lynch
15,JC,BN,8332,James Jones
15,JC,BN,28026,Willie Snead
15,JC,BN,4256,Peyton Manning
15,JC,K,7867,Stephen Gostkowski
15,JC,DB,24603,Barry Church
15,JC,DB,27555,Deone Bucannon
15,JC,DB,7773,Johnathan Joseph
15,JC,DL,25782,Olivier Vernon
15,JC,DL,8869,Cliff Avril
15,JC,LB,25757,Bobby Wagner
15,JC,LB,6798,Daryl Smith
15,JC,LB,7783,D'Qwell Jackson
15,JC,BN,8793,Dominique Rodgers-Cromartie
