PID,Player,Week,Passing TD,Interceptions,1 Passing Yd,Rushing TD,1 Rushing Yd,Reception TD,Receptions,1 Reception Yd,Return TD,2-pt Conversion,Fumbles Lost,Offensive Fumble Return TD,FG 0-19 Yds,FG 20-29 Yds,FG 30-39 Yds,FG 40-49 Yds,FG 50+ Yds,PAT,Tackle Solo,Tackle Assist,Sack,Interception,Fumble Force,Fumble Recovery,Defensive TD,Safety,Pass Defended,Block Kick,Tackles For Loss
24788,Cam Newton,12,2,1,246,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24851,Randall Cobb,12,0,0,0,0,0,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25937,Rishard Matthews,12,0,0,0,0,0,1,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24815,Mark Ingram,12,0,0,0,1,146,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29383,Paul Perkins,12,0,0,0,0,29,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26658,Zach Ertz,12,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26804,Latavius Murray,12,0,0,0,1,45,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25876,Marvin Jones Jr.,12,0,0,0,0,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24793,Julio Jones,12,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24057,Emmanuel Sanders,12,0,0,0,0,0,1,7,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29236,Carson Wentz,12,0,1,254,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24916,Julius Thomas,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28227,Cairo Santos,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24219,Kurt Coleman,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0.0,0,0,0,0,0,0,0,0
25775,Trumaine Johnson,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0,0,0,0,0,1,0,0
8422,Corey Graham,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0,0,0,0,0,0,0,0
24075,Everson Griffen,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0
