Week,Team,Position,PID,Player
7,MM,QB,29236,Carson Wentz
7,MM,WR,24793,Julio Jones
7,MM,WR,24057,Emmanuel Sanders
7,MM,RB,28483,Matt Jones
7,MM,RB,24815,Mark Ingram
7,MM,TE,26658,Zach Ertz
7,MM,W/R/T,25876,Marvin Jones Jr.
7,MM,BN,26804,Latavius Murray
7,MM,BN,24916,Julius Thomas
7,MM,BN,24851,Randall Cobb
7,MM,BN,28457,Tyler Lockett
7,MM,BN,24788,Cam Newton
7,MM,K,28188,Chris Boswell
7,MM,DB,8422,Corey Graham
7,MM,DB,25775,Trumaine Johnson
7,MM,DB,27630,Bashaud Breeland
7,MM,DL,28394,Leonard Williams
7,MM,DL,25782,Olivier Vernon
7,MM,LB,27679,Avery Williamson
7,MM,LB,25757,Bobby Wagner
7,MM,LB,28512,Kwon Alexander
7,MM,BN,27599,Christian Kirksey
7,MM,BN,24219,Kurt Coleman
7,MM,BN,24075,Everson Griffen
7,DB,QB,27564,Derek Carr
7,DB,WR,26650,DeAndre Hopkins
7,DB,WR,7868,Brandon Marshall
7,DB,RB,25807,Lamar Miller
7,DB,RB,28403,Melvin Gordon
7,DB,TE,27299,Jack Doyle
7,DB,W/R/T,27874,Allen Hurns
7,DB,BN,27570,Jordan Matthews
7,DB,BN,8285,Greg Olsen
7,DB,BN,26822,Theo Riddick
7,DB,BN,8790,Jonathan Stewart
7,DB,BN,29369,Dak Prescott
7,DB,K,26800,Dustin Hopkins
7,DB,DB,26638,Kenny Vaccaro
7,DB,DB,25772,Casey Hayward
7,DB,DB,24759,Andrew Sendejo
7,DB,DL,24029,Carlos Dunlap
7,DB,DL,24800,Nick Fairley
7,DB,LB,27203,Will Compton
7,DB,LB,27601,Preston Brown
7,DB,LB,25852,Brandon Marshall
7,DB,BN,25898,Danny Trevathan
7,DB,BN,25853,Josh Norman
7,DB,BN,27545,C.J. Mosley
7,MP,QB,5228,Tom Brady
7,MP,WR,27548,Brandin Cooks
7,MP,WR,27535,Mike Evans
7,MP,RB,28398,Todd Gurley
7,MP,RB,28474,David Johnson
7,MP,TE,7924,Delanie Walker
7,MP,W/R/T,27622,Terrance West
7,MP,BN,27658,James White
7,MP,BN,23999,Dez Bryant
7,MP,BN,27618,Donte Moncrief
7,MP,BN,26708,Jordan Reed
7,MP,K,9066,Stephen Hauschka
7,MP,DB,27081,Tony Jefferson
7,MP,DB,24046,Morgan Burnett
7,MP,DB,26656,Johnathan Cyprien
7,MP,DL,24824,Jabaal Sheard
7,MP,DL,26749,William Gholston
7,MP,LB,25762,Zach Brown
7,MP,LB,25848,Tahir Whitehead
7,MP,LB,27543,Ryan Shazier
7,MP,BN,24817,Muhammad Wilkerson
7,MP,BN,26675,Jamie Collins Sr.
7,MP,BN,24857,Justin Houston
7,MP,BN,29251,Keanu Neal
7,TP,QB,28390,Marcus Mariota
7,TP,WR,6762,Larry Fitzgerald
7,TP,WR,25802,T.Y. Hilton
7,TP,RB,27631,Devonta Freeman
7,TP,RB,27624,Jerick McKinnon
7,TP,TE,26686,Travis Kelce
7,TP,W/R/T,25755,Alshon Jeffery
7,TP,BN,6770,Ben Roethlisberger
7,TP,BN,27585,Carlos Hyde
7,TP,BN,29238,Ezekiel Elliott
7,TP,BN,28417,Phillip Dorsett
7,TP,K,28103,Chandler Catanzaro
7,TP,DB,26674,David Amerson
7,TP,DB,29248,Karl Joseph
7,TP,DB,28399,Trae Waynes
7,TP,DL,27576,Timmy Jernigan
7,TP,DL,24811,Cameron Jordan
7,TP,LB,28431,Benardrick McKinney
7,TP,LB,26669,Kiko Alonso
7,TP,LB,7783,D'Qwell Jackson
7,TP,BN,24109,Kam Chancellor
7,TP,BN,7190,Thomas Davis
7,TP,BN,24818,Cameron Heyward
7,TP,BN,29286,Su'a Cravens
7,TP,IR,28442,Ameer Abdullah
7,SC,QB,9547,Brian Hoyer
7,SC,WR,9274,Michael Crabtree
7,SC,WR,28697,Cameron Meredith
7,SC,RB,9317,LeSean McCoy
7,SC,RB,24318,LeGarrette Blount
7,SC,TE,24089,Dennis Pitta
7,SC,W/R/T,26660,Giovani Bernard
7,SC,BN,6337,Carson Palmer
7,SC,BN,8826,DeSean Jackson
7,SC,BN,6405,Jason Witten
7,SC,BN,28534,Stefon Diggs
7,SC,BN,28494,Jeremy Langford
7,SC,BN,28402,DeVante Parker
7,SC,K,3727,Adam Vinatieri
7,SC,DB,8291,Eric Weddle
7,SC,DB,8275,Reggie Nelson
7,SC,DB,7182,Adam Jones
