Week,Team,Position,PID,Player
10,JC,W/R/T,9496,Julian Edelman
10,JC,BN,29274,Sterling Shepard
10,JC,BN,24830,Kyle Rudolph
10,JC,BN,25785,Russell Wilson
10,JC,BN,25810,Travis Benjamin
10,JC,BN,26684,Eddie Lacy
10,JC,K,28685,Josh Lambo
10,JC,DB,26694,T.J. McDonald
10,JC,DB,25749,Janoris Jenkins
10,JC,DB,26683,Robert Alford
10,JC,DL,8869,Cliff Avril
10,JC,DL,27575,Trent Murphy
10,JC,LB,27555,Deone Bucannon
10,JC,LB,25689,Craig Robertson
10,JC,LB,24886,K.J. Wright
10,JC,BN,7883,Kyle Williams
10,JC,BN,25029,Malcolm Smith
10,JC,BN,24857,Justin Houston
10,JC,IR,27532,Sammy Watkins
10,BT,QB,8780,Matt Ryan
10,BT,WR,24171,Antonio Brown
10,BT,WR,29281,Michael Thomas
10,BT,RB,26671,Le'Veon Bell
10,BT,RB,28537,Jay Ajayi
10,BT,TE,24070,Jimmy Graham
10,BT,W/R/T,29370,Devontae Booker
10,BT,BN,28482,Ty Montgomery
10,BT,BN,26822,Theo Riddick
10,BT,BN,25105,Doug Baldwin
10,BT,BN,28461,Tevin Coleman
10,BT,BN,24967,Tyrod Taylor
10,BT,K,26534,Justin Tucker
10,BT,DB,26356,Rodney McLeod
10,BT,DB,25739,Harrison Smith
10,BT,DB,9467,Jason McCourty
10,BT,DL,23988,Brandon Graham
10,BT,DL,27529,Jadeveon Clowney
10,BT,LB,27672,Telvin Smith
10,BT,LB,25815,Nigel Bradham
10,BT,LB,27203,Will Compton
10,BT,BN,7569,Lorenzo Alexander
10,BT,BN,27533,Khalil Mack
10,BT,BN,28433,Eric Kendricks
10,BT,IR,26692,Tyrann Mathieu
10,CR,QB,5479,Drew Brees
10,CR,WR,27589,Allen Robinson
10,CR,WR,24791,A.J. Green
10,CR,RB,28465,Duke Johnson Jr.
10,CR,RB,9514,Rashad Jennings
10,CR,TE,24017,Rob Gronkowski
10,CR,W/R/T,26631,Tavon Austin
10,CR,BN,6663,Antonio Gates
10,CR,BN,7241,Frank Gore
10,CR,BN,24035,Golden Tate
10,CR,BN,25812,Kirk Cousins
10,CR,BN,28714,Thomas Rawls
10,CR,K,9066,Stephen Hauschka
10,CR,DB,27549,Ha Ha Clinton-Dix
10,CR,DB,25090,Ron Parker
10,CR,DB,9298,Patrick Chung
10,CR,DL,24095,Geno Atkins
10,CR,DL,9535,Chris Baker
10,CR,LB,7191,Derrick Johnson
10,CR,LB,8269,Lawrence Timmons
10,CR,LB,25697,Jerrell Freeman
10,CR,BN,24013,T.J. Ward
10,CR,BN,24789,Von Miller
10,CR,BN,26628,Ezekiel Ansah
10,CR,IR,24139,Reshad Jones
