Week,Team,Position,PID,Player
4,MW,LB,27533,Khalil Mack
4,MW,LB,9340,DeAndre Levy
4,MW,LB,24857,Justin Houston
4,MW,BN,8269,Lawrence Timmons
4,MW,BN,24801,Robert Quinn
4,MW,BN,7757,Donte Whitner
4,MW,BN,26692,Tyrann Mathieu
4,BT,QB,25798,Nick Foles
4,BT,WR,24793,Julio Jones
4,BT,WR,25755,Alshon Jeffery
4,BT,RB,9317,LeSean McCoy
4,BT,RB,25741,Doug Martin
4,BT,TE,7755,Vernon Davis
4,BT,W/R/T,6339,Andre Johnson
4,BT,BN,24262,Joique Bell
4,BT,BN,9329,Shonn Greene
4,BT,BN,24035,Golden Tate
4,BT,BN,5228,Tom Brady
4,BT,BN,26561,Josh Gordon
4,BT,BN,27666,Lorenzo Taliaferro
4,BT,K,26534,Justin Tucker
4,BT,DB,25717,Mark Barron
4,BT,DB,7956,Antoine Bethea
4,BT,DB,24112,Kendrick Lewis
4,BT,DL,24075,Everson Griffen
4,BT,DL,25147,Mario Addison
4,BT,LB,7782,DeMeco Ryans
4,BT,LB,8787,Jerod Mayo
4,BT,LB,27537,Anthony Barr
4,BT,BN,8827,Calais Campbell
4,BT,BN,26238,Vontaze Burfict
4,TJ,QB,6763,Philip Rivers
4,TJ,WR,24171,Antonio Brown
4,TJ,WR,26699,Keenan Allen
4,TJ,RB,8561,Pierre Thomas
4,TJ,RB,8850,Jamaal Charles
4,TJ,TE,26658,Zach Ertz
4,TJ,W/R/T,25802,T.Y. Hilton
4,TJ,BN,9265,Matthew Stafford
4,TJ,BN,7241,Frank Gore
4,TJ,BN,24889,Jordan Cameron
4,TJ,K,3727,Adam Vinatieri
4,TJ,DB,8291,Eric Weddle
4,TJ,DB,9319,William Moore
4,TJ,DB,8422,Corey Graham
4,TJ,DL,24811,Cameron Jordan
4,TJ,DL,23977,Ndamukong Suh
4,TJ,LB,25829,Keenan Robinson
4,TJ,LB,26727,Jelani Jenkins
4,TJ,LB,27647,Anthony Hitchens
4,TJ,BN,25756,Mychal Kendricks
4,TJ,BN,24886,K.J. Wright
4,TJ,BN,24854,Nate Irving
4,TJ,BN,24029,Carlos Dunlap
4,TJ,BN,23980,Eric Berry
4,TJ,IR,9560,Danny Woodhead
