Week,Team,Position,PID,Player
6,SC,DL,24864,Jurrell Casey
6,SC,LB,7865,Stephen Tulloch
6,SC,LB,25852,Brandon Marshall
6,SC,LB,25719,Luke Kuechly
6,SC,BN,27559,Bradley Roby
6,SC,BN,25768,Lavonte David
6,TJ,QB,6763,Philip Rivers
6,TJ,WR,24851,Randall Cobb
6,TJ,WR,27591,Jarvis Landry
6,TJ,RB,28403,Melvin Gordon
6,TJ,RB,26684,Eddie Lacy
6,TJ,TE,24961,Charles Clay
6,TJ,W/R/T,5521,Steve Smith Sr.
6,TJ,BN,24866,Leonard Hankerson
6,TJ,BN,28392,Amari Cooper
6,TJ,BN,28014,Isaiah Crowell
6,TJ,BN,28474,David Johnson
6,TJ,BN,26878,C.J. Anderson
6,TJ,K,6243,Matt Bryant
6,TJ,DB,7121,Mike Adams
6,TJ,DB,8273,Michael Griffin
6,TJ,DB,25090,Ron Parker
6,TJ,DL,24029,Carlos Dunlap
6,TJ,DL,25731,Chandler Jones
6,TJ,LB,26675,Jamie Collins
6,TJ,LB,28472,Jordan Hicks
6,TJ,LB,27537,Anthony Barr
6,TJ,BN,8380,Dashon Goldson
6,TJ,BN,24805,Corey Liuget
6,TJ,BN,6792,Karlos Dansby
6,TJ,IR,8971,Ryan Mundy
6,MW,QB,7200,Aaron Rodgers
6,MW,WR,9283,Jeremy Maclin
6,MW,WR,8332,James Jones
6,MW,RB,24815,Mark Ingram
6,MW,RB,24400,Chris Ivory
6,MW,TE,26644,Tyler Eifert
6,MW,W/R/T,9527,Arian Foster
6,MW,BN,23999,Dez Bryant
6,MW,BN,24967,Tyrod Taylor
6,MW,BN,28465,Duke Johnson Jr.
6,MW,BN,9274,Michael Crabtree
6,MW,K,27120,Brandon McManus
6,MW,DB,8291,Eric Weddle
6,MW,DB,28438,Ronald Darby
6,MW,DB,24814,Jimmy Smith
6,MW,DL,7750,Mario Williams
6,MW,DL,24824,Jabaal Sheard
6,MW,LB,24857,Justin Houston
6,MW,LB,26668,Kevin Minter
6,MW,LB,28432,Hau'oli Kikaha
6,MW,BN,8288,Paul Posluszny
6,MW,BN,25029,Malcolm Smith
6,MW,BN,4271,Charles Woodson
6,MW,BN,23978,Gerald McCoy
6,JC,QB,4256,Peyton Manning
6,JC,WR,27540,Odell Beckham Jr.
6,JC,WR,28026,Willie Snead
6,JC,RB,26671,Le'Veon Bell
6,JC,RB,24858,DeMarco Murray
6,JC,TE,8907,Gary Barnidge
6,JC,W/R/T,25802,T.Y. Hilton
6,JC,BN,27618,Donte Moncrief
6,JC,BN,26774,Joseph Randle
6,JC,BN,7237,Vincent Jackson
6,JC,BN,23984,C.J. Spiller
6,JC,BN,5967,Josh McCown
6,JC,BN,24963,Dwayne Harris
6,JC,K,7867,Stephen Gostkowski
6,JC,DB,7757,Donte Whitner
6,JC,DB,27555,Deone Bucannon
6,JC,DB,26082,Antwon Blake
6,JC,DL,9568,Michael Bennett
6,JC,DL,8869,Cliff Avril
6,JC,LB,7783,D'Qwell Jackson
6,JC,LB,6798,Daryl Smith
6,JC,LB,25688,Michael Wilhoite
6,JC,BN,25757,Bobby Wagner
6,JC,BN,24603,Barry Church
6,BT,QB,24822,Andy Dalton
6,BT,WR,24793,Julio Jones
6,BT,WR,9496,Julian Edelman
6,BT,RB,24936,Dion Lewis
6,BT,RB,8266,Marshawn Lynch
6,BT,TE,24070,Jimmy Graham
6,BT,W/R/T,27585,Carlos Hyde
6,BT,BN,27646,Martavis Bryant
6,BT,BN,25777,Ronnie Hillman
6,BT,BN,27535,Mike Evans
6,BT,BN,6770,Ben Roethlisberger
6,BT,BN,28044,Charcandrick West
6,BT,K,26534,Justin Tucker
6,BT,DB,7956,Antoine Bethea
6,BT,DB,27546,Calvin Pryor
6,BT,DB,26692,Tyrann Mathieu
6,BT,DL,27574,Stephon Tuitt
6,BT,DL,24817,Muhammad Wilkerson
6,BT,LB,24066,NaVorro Bowman
6,BT,LB,24952,Pernell McPhee
6,BT,LB,8301,David Harris
6,BT,BN,8797,Aqib Talib
6,BT,BN,27541,Aaron Donald
6,BT,BN,27533,Khalil Mack
6,CR,QB,5479,Drew Brees
6,CR,WR,27589,Allen Robinson
6,CR,WR,27548,Brandin Cooks
6,CR,RB,7306,Darren Sproles
6,CR,RB,24318,LeGarrette Blount
6,CR,TE,24017,Rob Gronkowski
6,CR,W/R/T,26658,Zach Ertz
6,CR,BN,26631,Tavon Austin
6,CR,BN,28424,T.J. Yeldon
6,CR,BN,26804,Latavius Murray
6,CR,BN,25711,Andrew Luck
6,CR,BN,25773,Rueben Randle
6,CR,K,9066,Steven Hauschka
6,CR,DB,9278,Malcolm Jenkins
6,CR,DB,24013,T.J. Ward
6,CR,DB,23989,Earl Thomas
6,CR,DL,26628,Ezekiel Ansah
6,CR,DL,23985,Tyson Alualu
6,CR,LB,9290,Clay Matthews
6,CR,LB,8269,Lawrence Timmons
6,CR,LB,24789,Von Miller
6,CR,BN,24806,Prince Amukamara
6,CR,BN,26300,Jacquies Smith
6,CR,BN,27543,Ryan Shazier
