Week,Team,Position,PID,Player
1,SC,LB,25768,Lavonte David
1,SC,LB,25719,Luke Kuechly
1,SC,LB,7865,Stephen Tulloch
1,SC,BN,27559,Bradley Roby
1,SC,BN,25852,Brandon Marshall
1,SC,BN,7187,DeMarcus Ware
1,SC,BN,6798,Daryl Smith
1,TJ,QB,6763,Philip Rivers
1,TJ,WR,24851,Randall Cobb
1,TJ,WR,27591,Jarvis Landry
1,TJ,RB,26684,Eddie Lacy
1,TJ,RB,28014,Isaiah Crowell
1,TJ,TE,24889,Jordan Cameron
1,TJ,W/R/T,5521,Steve Smith Sr.
1,TJ,BN,24262,Joique Bell
1,TJ,BN,28403,Melvin Gordon
1,TJ,BN,28392,Amari Cooper
1,TJ,BN,9348,Mike Wallace
1,TJ,K,6243,Matt Bryant
1,TJ,DB,8273,Michael Griffin
1,TJ,DB,7121,Mike Adams
1,TJ,DB,26372,Tashaun Gipson
1,TJ,DL,25731,Chandler Jones
1,TJ,DL,24029,Carlos Dunlap
1,TJ,LB,6792,Karlos Dansby
1,TJ,LB,26675,Jamie Collins
1,TJ,LB,25697,Jerrell Freeman
1,TJ,BN,8380,Dashon Goldson
1,TJ,BN,26689,Sio Moore
1,TJ,BN,24805,Corey Liuget
1,TJ,BN,27537,Anthony Barr
1,TJ,IR,8971,Ryan Mundy
1,MW,QB,7200,Aaron Rodgers
1,MW,WR,23999,Dez Bryant
1,MW,WR,9283,Jeremy Maclin
1,MW,RB,24815,Mark Ingram
1,MW,RB,24400,Chris Ivory
1,MW,TE,26644,Tyler Eifert
1,MW,W/R/T,28408,Nelson Agholor
1,MW,BN,25883,Alfred Morris
1,MW,BN,7924,Delanie Walker
1,MW,BN,9527,Arian Foster
1,MW,BN,24788,Cam Newton
1,MW,BN,9274,Michael Crabtree
1,MW,BN,9001,Stevie Johnson
1,MW,K,8565,Matt Prater
1,MW,DB,8291,Eric Weddle
1,MW,DB,9359,Rashad Johnson
1,MW,DB,23982,Joe Haden
1,MW,DL,7750,Mario Williams
1,MW,DL,23978,Gerald McCoy
1,MW,LB,8288,Paul Posluszny
1,MW,LB,24857,Justin Houston
1,MW,LB,25898,Danny Trevathan
1,MW,BN,9340,DeAndre Levy
1,MW,BN,24790,Marcell Dareus
1,JC,QB,4256,Peyton Manning
1,JC,WR,25802,T.Y. Hilton
1,JC,WR,27540,Odell Beckham Jr.
1,JC,RB,24858,DeMarco Murray
1,JC,RB,26774,Joseph Randle
1,JC,TE,26708,Jordan Reed
1,JC,W/R/T,7237,Vincent Jackson
1,JC,BN,23984,C.J. Spiller
1,JC,BN,26671,Le'Veon Bell
1,JC,BN,7203,Roddy White
1,JC,BN,25743,Brian Quick
1,JC,BN,27603,Tre Mason
1,JC,BN,24553,Victor Cruz
1,JC,K,7867,Stephen Gostkowski
1,JC,DB,7757,Donte Whitner
1,JC,DB,27555,Deone Bucannon
1,JC,DB,24603,Barry Church
1,JC,DL,7250,Justin Tuck
1,JC,DL,27480,Xavier Proctor
1,JC,LB,25757,Bobby Wagner
1,JC,LB,7783,D'Qwell Jackson
1,JC,LB,25756,Mychal Kendricks
1,JC,BN,23990,Jason Pierre-Paul
1,JC,BN,8877,Tyvon Branch
1,BT,QB,6770,Ben Roethlisberger
1,BT,WR,24793,Julio Jones
1,BT,WR,9496,Julian Edelman
1,BT,RB,8266,Marshawn Lynch
1,BT,RB,26878,C.J. Anderson
1,BT,TE,24070,Jimmy Graham
1,BT,W/R/T,27585,Carlos Hyde
1,BT,BN,27535,Mike Evans
1,BT,BN,27646,Martavis Bryant
1,BT,BN,25777,Ronnie Hillman
1,BT,BN,23976,Sam Bradford
1,BT,BN,26658,Zach Ertz
1,BT,K,26534,Justin Tucker
1,BT,DB,7956,Antoine Bethea
1,BT,DB,26692,Tyrann Mathieu
1,BT,DB,27546,Calvin Pryor
1,BT,DL,24801,Robert Quinn
1,BT,DL,24817,Muhammad Wilkerson
1,BT,LB,7191,Derrick Johnson
1,BT,LB,24066,NaVorro Bowman
1,BT,LB,8787,Jerod Mayo
1,BT,BN,24046,Morgan Burnett
1,BT,BN,27541,Aaron Donald
1,BT,BN,27533,Khalil Mack
1,CR,QB,25711,Andrew Luck
1,CR,WR,27548,Brandin Cooks
1,CR,WR,6339,Andre Johnson
1,CR,RB,26804,Latavius Murray
1,CR,RB,28424,T.J. Yeldon
1,CR,TE,24017,Rob Gronkowski
1,CR,W/R/T,27589,Allen Robinson
1,CR,BN,26839,Charles Johnson
1,CR,BN,24318,LeGarrette Blount
1,CR,BN,27582,Bishop Sankey
1,CR,BN,9265,Matthew Stafford
1,CR,BN,6663,Antonio Gates
1,CR,K,9066,Steven Hauschka
1,CR,DB,24806,Prince Amukamara
1,CR,DB,9278,Malcolm Jenkins
1,CR,DB,23989,Earl Thomas
1,CR,DL,26628,Ezekiel Ansah
1,CR,DL,9691,Cameron Wake
1,CR,LB,24789,Von Miller
1,CR,LB,8269,Lawrence Timmons
1,CR,LB,27543,Ryan Shazier
1,CR,BN,24013,T.J. Ward
1,CR,BN,9290,Clay Matthews
1,CR,BN,24929,Karl Klug
