Week,Team,Position,PID,Player
2,JC,QB,4256,Peyton Manning
2,JC,WR,8813,Jordy Nelson
2,JC,WR,26652,Cordarrelle Patterson
2,JC,RB,9527,Arian Foster
2,JC,RB,24400,Chris Ivory
2,JC,TE,24089,Dennis Pitta
2,JC,W/R/T,26671,Le'Veon Bell
2,JC,BN,8261,Adrian Peterson
2,JC,BN,24553,Victor Cruz
2,JC,BN,9496,Julian Edelman
2,JC,BN,8277,Dwayne Bowe
2,JC,BN,25794,Bernard Pierce
2,JC,BN,7177,Alex Smith
2,JC,BN,26702,Markus Wheaton
2,JC,K,25885,Blair Walsh
2,JC,DB,24941,Richard Sherman
2,JC,DB,7803,Bernard Pollard
2,JC,DB,6767,DeAngelo Hall
2,JC,DL,7187,DeMarcus Ware
2,JC,DL,23991,Derrick Morgan
2,JC,LB,26653,Alec Ogletree
2,JC,LB,7783,D'Qwell Jackson
2,JC,LB,9290,Clay Matthews
2,JC,BN,27529,Jadeveon Clowney
2,DB,QB,24788,Cam Newton
2,DB,WR,24791,A.J. Green
2,DB,WR,9286,Percy Harvin
2,DB,RB,26660,Giovani Bernard
2,DB,RB,23984,C.J. Spiller
2,DB,TE,8838,Martellus Bennett
2,DB,W/R/T,27548,Brandin Cooks
2,DB,BN,25712,Robert Griffin III
2,DB,BN,6762,Larry Fitzgerald
2,DB,BN,25713,Trent Richardson
2,DB,BN,25773,Rueben Randle
2,DB,BN,24815,Mark Ingram
2,DB,K,25427,Dan Bailey
2,DB,DB,8877,Tyvon Branch
2,DB,DB,26638,Kenny Vaccaro
2,DB,DB,7792,Roman Harper
2,DB,DL,23978,Gerald McCoy
2,DB,DL,23990,Jason Pierre-Paul
2,DB,LB,6792,Karlos Dansby
2,DB,LB,27543,Ryan Shazier
2,DB,LB,26238,Vontaze Burfict
2,DB,BN,8827,Calais Campbell
2,DB,BN,27545,C.J. Mosley
2,DB,BN,7754,A.J. Hawk
2,TP,QB,8780,Matt Ryan
2,TP,WR,23997,Demaryius Thomas
2,TP,WR,24057,Emmanuel Sanders
2,TP,RB,24858,DeMarco Murray
2,TP,RB,24026,Toby Gerhart
2,TP,TE,24017,Rob Gronkowski
2,TP,W/R/T,9348,Mike Wallace
2,TP,BN,24860,Stevan Ridley
2,TP,BN,27582,Bishop Sankey
2,TP,BN,6624,Tony Romo
2,TP,BN,24830,Kyle Rudolph
2,TP,BN,24164,Jonathan Dwyer
2,TP,K,6243,Matt Bryant
2,TP,DB,25739,Harrison Smith
2,TP,DB,7184,Antrel Rolle
2,TP,DB,8260,LaRon Landry
2,TP,DL,9691,Cameron Wake
2,TP,DL,7884,Rob Ninkovich
