Week,Team,Position,PID,Player
2,CR,WR,27589,Allen Robinson
2,CR,RB,26878,C.J. Anderson
2,CR,RB,28714,Thomas Rawls
2,CR,TE,8838,Martellus Bennett
2,CR,W/R/T,25723,Michael Floyd
2,CR,BN,7241,Frank Gore
2,CR,BN,29249,Corey Coleman
2,CR,BN,24017,Rob Gronkowski
2,CR,BN,25812,Kirk Cousins
2,CR,BN,29370,Devontae Booker
2,CR,K,7867,Stephen Gostkowski
2,CR,DB,24139,Reshad Jones
2,CR,DB,25090,Ron Parker
2,CR,DB,24013,T.J. Ward
2,CR,DL,26628,Ezekiel Ansah
2,CR,DL,24006,Jerry Hughes
2,CR,LB,7191,Derrick Johnson
2,CR,LB,8269,Lawrence Timmons
2,CR,LB,25697,Jerrell Freeman
2,CR,BN,27549,Ha Ha Clinton-Dix
2,CR,BN,24095,Geno Atkins
2,CR,BN,24789,Von Miller
