Week,Team,Position,PID,Player
13,MM,QB,24788,Cam Newton
13,MM,WR,24851,Randall Cobb
13,MM,WR,24793,Julio Jones
13,MM,RB,24815,Mark Ingram
13,MM,RB,29383,Paul Perkins
13,MM,TE,26658,Zach Ertz
13,MM,W/R/T,26804,Latavius Murray
13,MM,BN,25937,Rishard Matthews
13,MM,BN,25876,Marvin Jones Jr.
13,MM,BN,24057,Emmanuel Sanders
13,MM,BN,29236,Carson Wentz
13,MM,BN,24916,Julius Thomas
13,MM,K,28227,Cairo Santos
13,MM,DB,25775,Trumaine Johnson
13,MM,DB,8422,Corey Graham
13,MM,DB,29311,Daryl Worley
13,MM,DL,25782,Olivier Vernon
13,MM,DL,28394,Leonard Williams
13,MM,LB,25757,Bobby Wagner
13,MM,LB,28512,Kwon Alexander
13,MM,LB,29448,Elandon Roberts
13,MM,BN,27679,Avery Williamson
13,MM,BN,24075,Everson Griffen
13,MM,BN,27599,Christian Kirksey
13,DB,QB,27564,Derek Carr
13,DB,WR,7868,Brandon Marshall
13,DB,WR,27581,Davante Adams
13,DB,RB,25807,Lamar Miller
13,DB,RB,28403,Melvin Gordon
13,DB,TE,8285,Greg Olsen
13,DB,W/R/T,24169,James Starks
13,DB,BN,27570,Jordan Matthews
13,DB,BN,26650,DeAndre Hopkins
13,DB,BN,28026,Willie Snead
13,DB,BN,6763,Philip Rivers
13,DB,BN,8982,Pierre Garcon
13,DB,K,6243,Matt Bryant
13,DB,DB,26638,Kenny Vaccaro
13,DB,DB,25772,Casey Hayward
13,DB,DB,8797,Aqib Talib
13,DB,DL,24029,Carlos Dunlap
13,DB,DL,28451,Frank Clark
13,DB,LB,27545,C.J. Mosley
13,DB,LB,6792,Karlos Dansby
13,DB,LB,27601,Preston Brown
13,DB,BN,25994,Deshawn Shead
13,DB,BN,25898,Danny Trevathan
13,DB,BN,23978,Gerald McCoy
13,DB,IR,26878,C.J. Anderson
13,MP,QB,5228,Tom Brady
13,MP,WR,27535,Mike Evans
13,MP,WR,23999,Dez Bryant
13,MP,RB,28474,David Johnson
13,MP,RB,26817,Spencer Ware
13,MP,TE,26644,Tyler Eifert
13,MP,W/R/T,27548,Brandin Cooks
13,MP,BN,27583,Jeremy Hill
13,MP,BN,7200,Aaron Rodgers
13,MP,BN,24936,Dion Lewis
13,MP,BN,29279,Derrick Henry
13,MP,BN,26859,Marquess Wilson
13,MP,BN,8838,Martellus Bennett
13,MP,K,8447,Mason Crosby
13,MP,DB,24046,Morgan Burnett
13,MP,DB,27081,Tony Jefferson
13,MP,DB,26656,Johnathan Cyprien
13,MP,DL,27541,Aaron Donald
13,MP,DL,29237,Joey Bosa
13,MP,LB,25717,Mark Barron
13,MP,LB,27543,Ryan Shazier
13,MP,LB,25762,Zach Brown
13,MP,BN,26675,Jamie Collins Sr.
13,MP,BN,24817,Muhammad Wilkerson
13,TP,QB,6770,Ben Roethlisberger
13,TP,WR,25802,T.Y. Hilton
13,TP,WR,6762,Larry Fitzgerald
13,TP,RB,29238,Ezekiel Elliott
13,TP,RB,27631,Devonta Freeman
13,TP,TE,26686,Travis Kelce
13,TP,W/R/T,27585,Carlos Hyde
13,TP,BN,9348,Mike Wallace
13,TP,BN,25755,Alshon Jeffery
13,TP,BN,28390,Marcus Mariota
13,TP,BN,9294,Kenny Britt
13,TP,K,29754,Wil Lutz
13,TP,DB,24109,Kam Chancellor
13,TP,DB,29248,Karl Joseph
13,TP,DB,26707,Shawn Williams
13,TP,DL,24811,Cameron Jordan
13,TP,DL,29241,DeForest Buckner
13,TP,LB,7190,Thomas Davis
