Week,Team,Position,PID,Player
10,SC,W/R/T,24062,Eric Decker
10,SC,BN,25785,Russell Wilson
10,SC,BN,8001,Marques Colston
10,SC,BN,8063,Fred Jackson
10,SC,BN,27378,Khiry Robinson
10,SC,K,8447,Mason Crosby
10,SC,DB,24603,Barry Church
10,SC,DB,26655,Matt Elam
10,SC,DB,26703,J.J. Wilcox
10,SC,DL,24817,Muhammad Wilkerson
10,SC,DL,25782,Olivier Vernon
10,SC,LB,6798,Daryl Smith
10,SC,LB,25852,Brandon Marshall
10,SC,LB,8814,Curtis Lofton
10,SC,BN,26680,D.J. Swearinger
10,SC,BN,25697,Jerrell Freeman
10,SC,BN,24864,Jurrell Casey
10,SC,BN,24078,Perry Riley Jr.
10,SC,IR,7865,Stephen Tulloch
10,MP,QB,7760,Jay Cutler
10,MP,WR,27556,Kelvin Benjamin
10,MP,WR,7203,Roddy White
10,MP,RB,27583,Jeremy Hill
10,MP,RB,27597,Charles Sims
10,MP,TE,24070,Jimmy Graham
10,MP,W/R/T,27646,Martavis Bryant
10,MP,BN,25883,Alfred Morris
10,MP,BN,8504,Ahmad Bradshaw
10,MP,BN,5477,Reggie Wayne
10,MP,BN,23987,Ryan Mathews
10,MP,BN,27709,Alfred Blue
10,MP,BN,27622,Terrance West
10,MP,K,28227,Cairo Santos
10,MP,DB,26656,Johnathan Cyprien
10,MP,DB,23989,Earl Thomas
10,MP,DB,7895,Dawan Landry
10,MP,DL,7250,Justin Tuck
10,MP,DL,7750,Mario Williams
10,MP,LB,9299,James Laurinaitis
10,MP,LB,7190,Thomas Davis
10,MP,LB,26689,Sio Moore
10,MP,BN,8265,Patrick Willis
10,MP,BN,9279,Brian Cushing
10,CR,QB,5479,Drew Brees
10,CR,WR,24851,Randall Cobb
10,CR,WR,8256,Calvin Johnson
10,CR,RB,25807,Lamar Miller
10,CR,RB,8821,Matt Forte
10,CR,TE,24916,Julius Thomas
10,CR,W/R/T,26697,Terrance Williams
10,CR,BN,6663,Antonio Gates
10,CR,BN,8826,DeSean Jackson
10,CR,BN,5228,Tom Brady
10,CR,BN,8982,Pierre Garcon
10,CR,BN,8261,Adrian Peterson
10,CR,K,9066,Steven Hauschka
10,CR,DB,24013,T.J. Ward
10,CR,DB,26782,Micah Hyde
10,CR,DB,27546,Calvin Pryor
10,CR,DL,8337,Charles Johnson
10,CR,DL,26628,Ezekiel Ansah
10,CR,LB,24789,Von Miller
10,CR,LB,9068,Jameel McClain
10,CR,LB,7769,Tamba Hali
10,CR,BN,24109,Kam Chancellor
10,CR,BN,26675,Jamie Collins
10,CR,BN,25757,Bobby Wagner
10,CR,IR,24806,Prince Amukamara
10,MM,QB,24822,Andy Dalton
10,MM,WR,5521,Steve Smith Sr.
10,MM,WR,25234,Andre Holmes
10,MM,RB,9010,Justin Forsett
10,MM,RB,26684,Eddie Lacy
10,MM,TE,25703,Larry Donnell
10,MM,W/R/T,7237,Vincent Jackson
10,MM,BN,25723,Michael Floyd
10,MM,BN,8790,Jonathan Stewart
10,MM,BN,25711,Andrew Luck
10,MM,BN,24961,Charles Clay
10,MM,K,4269,Phil Dawson
10,MM,BN,7867,Stephen Gostkowski
10,MM,DB,8804,Antoine Cason
10,MM,DB,8275,Reggie Nelson
10,MM,DB,26638,Kenny Vaccaro
10,MM,DL,25722,Fletcher Cox
10,MM,DL,23991,Derrick Morgan
10,MM,LB,25787,Demario Davis
10,MM,LB,24989,Jacquian Williams
10,MM,LB,9072,Wesley Woodyard
10,MM,BN,24798,J.J. Watt
10,MM,BN,27549,Ha Ha Clinton-Dix
10,MM,BN,25898,Danny Trevathan
10,MM,IR,8288,Paul Posluszny
10,MW,QB,7200,Aaron Rodgers
10,MW,WR,23999,Dez Bryant
10,MW,WR,9283,Jeremy Maclin
10,MW,RB,24815,Mark Ingram
10,MW,RB,26758,Denard Robinson
10,MW,TE,7924,Delanie Walker
10,MW,W/R/T,24793,Julio Jones
10,MW,BN,6762,Larry Fitzgerald
10,MW,BN,7755,Vernon Davis
10,MW,BN,24843,Shane Vereen
10,MW,BN,6337,Carson Palmer
10,MW,BN,7306,Darren Sproles
10,MW,BN,9514,Rashad Jennings
10,MW,K,26789,Caleb Sturgis
10,MW,DB,9359,Rashad Johnson
10,MW,DB,8788,Leodis McKelvin
10,MW,DB,26372,Tashaun Gipson
10,MW,DL,24801,Robert Quinn
10,MW,DL,24006,Jerry Hughes
10,MW,LB,8269,Lawrence Timmons
10,MW,LB,24857,Justin Houston
10,MW,LB,9340,DeAndre Levy
10,MW,BN,24805,Corey Liuget
10,MW,BN,27533,Khalil Mack
10,BT,QB,8795,Joe Flacco
10,BT,WR,24035,Golden Tate
10,BT,WR,27535,Mike Evans
10,BT,RB,24033,Ben Tate
10,BT,RB,27603,Tre Mason
10,BT,TE,26686,Travis Kelce
10,BT,W/R/T,27548,Brandin Cooks
10,BT,BN,27532,Sammy Watkins
10,BT,BN,6763,Philip Rivers
10,BT,BN,24053,Brandon LaFell
10,BT,BN,26699,Keenan Allen
10,BT,BN,26561,Josh Gordon
10,BT,K,26534,Justin Tucker
10,BT,DB,25717,Mark Barron
10,BT,DB,9467,Jason McCourty
10,BT,DB,4271,Charles Woodson
10,BT,DL,8827,Calais Campbell
10,BT,DL,27541,Aaron Donald
10,BT,LB,26475,Emmanuel Lamur
10,BT,LB,8301,David Harris
10,BT,LB,9310,Connor Barwin
10,BT,BN,24075,Everson Griffen
10,BT,BN,8278,Brandon Meriweather
10,BT,BN,27537,Anthony Barr
10,TJ,QB,9265,Matthew Stafford
10,TJ,WR,24171,Antonio Brown
10,TJ,WR,25755,Alshon Jeffery
10,TJ,RB,25777,Ronnie Hillman
10,TJ,RB,8850,Jamaal Charles
10,TJ,TE,26658,Zach Ertz
10,TJ,W/R/T,7241,Frank Gore
10,TJ,BN,25802,T.Y. Hilton
10,TJ,BN,25798,Nick Foles
10,TJ,BN,8561,Pierre Thomas
10,TJ,K,8565,Matt Prater
10,TJ,BN,3727,Adam Vinatieri
10,TJ,DB,24139,Reshad Jones
10,TJ,DB,7956,Antoine Bethea
10,TJ,DB,8422,Corey Graham
10,TJ,DL,24029,Carlos Dunlap
10,TJ,DL,24811,Cameron Jordan
10,TJ,LB,24886,K.J. Wright
10,TJ,LB,25756,Mychal Kendricks
10,TJ,LB,27679,Avery Williamson
10,TJ,BN,8291,Eric Weddle
10,TJ,BN,25829,Keenan Robinson
10,TJ,BN,23977,Ndamukong Suh
10,TJ,BN,24792,Patrick Peterson
10,TJ,IR,9319,William Moore
