Week,Team,Position,PID,Player
4,MP,DL,24075,Everson Griffen
4,MP,LB,26653,Alec Ogletree
4,MP,LB,25815,Nigel Bradham
4,MP,LB,27672,Telvin Smith
4,TP,QB,27564,Derek Carr
4,TP,WR,23997,Demaryius Thomas
4,TP,WR,24057,Emmanuel Sanders
4,TP,RB,7241,Frank Gore
4,TP,RB,27631,Devonta Freeman
4,TP,TE,8285,Greg Olsen
4,TP,W/R/T,6762,Larry Fitzgerald
4,TP,BN,28442,Ameer Abdullah
4,TP,BN,5228,Tom Brady
4,TP,BN,25755,Alshon Jeffery
4,TP,BN,24843,Shane Vereen
4,TP,BN,25810,Travis Benjamin
4,TP,K,6558,Josh Brown
4,TP,DB,26694,T.J. McDonald
4,TP,DB,9133,James Ihedigbo
4,TP,DB,9376,Glover Quin
4,TP,DL,24006,Jerry Hughes
4,TP,DL,24811,Cameron Jordan
4,TP,LB,26727,Jelani Jenkins
4,TP,LB,9299,James Laurinaitis
4,TP,LB,7190,Thomas Davis
4,TP,BN,24095,Geno Atkins
4,TP,BN,26669,Kiko Alonso
4,TP,BN,26743,Gerald Hodges Jr.
4,TP,IR,6624,Tony Romo
4,SC,QB,8780,Matt Ryan
4,SC,WR,26699,Keenan Allen
4,SC,WR,24062,Eric Decker
4,SC,RB,8261,Adrian Peterson
4,SC,RB,28543,Karlos Williams
4,SC,TE,6405,Jason Witten
4,SC,W/R/T,26660,Giovani Bernard
4,SC,BN,24845,Torrey Smith
4,SC,BN,8826,DeSean Jackson
4,SC,BN,9317,LeSean McCoy
4,SC,BN,25718,Ryan Tannehill
4,SC,BN,25730,Kendall Wright
4,SC,K,8447,Mason Crosby
4,SC,DB,24139,Reshad Jones
4,SC,DB,7184,Antrel Rolle
4,SC,DB,26656,Johnathan Cyprien
4,SC,DL,25722,Fletcher Cox
4,SC,DL,25724,Michael Brockers
4,SC,LB,25768,Lavonte David
4,SC,LB,7865,Stephen Tulloch
4,SC,LB,25852,Brandon Marshall
4,SC,BN,25719,Luke Kuechly
4,SC,BN,24864,Jurrell Casey
4,SC,BN,27559,Bradley Roby
4,TJ,QB,6763,Philip Rivers
4,TJ,WR,24851,Randall Cobb
4,TJ,WR,28392,Amari Cooper
4,TJ,RB,28403,Melvin Gordon
4,TJ,RB,26684,Eddie Lacy
4,TJ,TE,24961,Charles Clay
4,TJ,W/R/T,5521,Steve Smith Sr.
4,TJ,BN,24889,Jordan Cameron
4,TJ,BN,27591,Jarvis Landry
4,TJ,BN,28014,Isaiah Crowell
4,TJ,BN,9348,Mike Wallace
4,TJ,BN,28474,David Johnson
4,TJ,K,6243,Matt Bryant
4,TJ,DB,7121,Mike Adams
4,TJ,DB,26372,Tashaun Gipson
4,TJ,DB,8380,Dashon Goldson
4,TJ,DL,24029,Carlos Dunlap
4,TJ,DL,24805,Corey Liuget
4,TJ,LB,6792,Karlos Dansby
4,TJ,LB,27537,Anthony Barr
4,TJ,LB,25697,Jerrell Freeman
4,TJ,BN,8273,Michael Griffin
4,TJ,BN,25731,Chandler Jones
4,TJ,BN,26675,Jamie Collins
4,TJ,IR,8971,Ryan Mundy
4,MW,QB,7200,Aaron Rodgers
4,MW,WR,9283,Jeremy Maclin
4,MW,WR,8332,James Jones
4,MW,RB,24815,Mark Ingram
4,MW,RB,9527,Arian Foster
4,MW,TE,26644,Tyler Eifert
4,MW,W/R/T,26064,Lance Dunbar
4,MW,BN,25937,Rishard Matthews
4,MW,BN,25883,Alfred Morris
4,MW,BN,24400,Chris Ivory
4,MW,BN,23999,Dez Bryant
4,MW,BN,24967,Tyrod Taylor
4,MW,K,27120,Brandon McManus
4,MW,DB,8291,Eric Weddle
4,MW,DB,9359,Rashad Johnson
4,MW,DB,28438,Ronald Darby
4,MW,DL,28481,Henry Anderson
4,MW,DL,7750,Mario Williams
4,MW,LB,8288,Paul Posluszny
4,MW,LB,24857,Justin Houston
4,MW,LB,8301,David Harris
4,MW,BN,24790,Marcell Dareus
4,MW,BN,23978,Gerald McCoy
4,MW,BN,9340,DeAndre Levy
4,JC,QB,4256,Peyton Manning
4,JC,WR,27540,Odell Beckham Jr.
4,JC,WR,25802,T.Y. Hilton
4,JC,RB,26671,Le'Veon Bell
4,JC,RB,26774,Joseph Randle
4,JC,TE,26708,Jordan Reed
4,JC,W/R/T,24858,DeMarco Murray
4,JC,BN,27618,Donte Moncrief
4,JC,BN,7237,Vincent Jackson
4,JC,BN,7203,Roddy White
4,JC,BN,23984,C.J. Spiller
4,JC,BN,27603,Tre Mason
4,JC,BN,24553,Victor Cruz
4,JC,K,9032,Dan Carpenter
4,JC,BN,7867,Stephen Gostkowski
4,JC,DB,7757,Donte Whitner
4,JC,DB,27555,Deone Bucannon
4,JC,DB,24603,Barry Church
4,JC,DL,9568,Michael Bennett
4,JC,DL,7187,DeMarcus Ware
4,JC,LB,7783,D'Qwell Jackson
4,JC,LB,25757,Bobby Wagner
4,JC,LB,25756,Mychal Kendricks
4,JC,BN,7250,Justin Tuck
4,BT,QB,24822,Andy Dalton
4,BT,WR,24793,Julio Jones
4,BT,WR,27535,Mike Evans
4,BT,RB,27585,Carlos Hyde
4,BT,RB,26878,C.J. Anderson
4,BT,TE,24070,Jimmy Graham
4,BT,W/R/T,25876,Marvin Jones
4,BT,BN,25777,Ronnie Hillman
4,BT,BN,8266,Marshawn Lynch
4,BT,BN,6770,Ben Roethlisberger
4,BT,BN,24936,Dion Lewis
4,BT,BN,9496,Julian Edelman
4,BT,K,26534,Justin Tucker
4,BT,DB,7956,Antoine Bethea
4,BT,DB,26692,Tyrann Mathieu
4,BT,DB,27546,Calvin Pryor
4,BT,DL,24801,Robert Quinn
4,BT,DL,27541,Aaron Donald
4,BT,LB,7191,Derrick Johnson
4,BT,LB,24066,NaVorro Bowman
4,BT,LB,27533,Khalil Mack
4,BT,BN,25735,Dont'a Hightower
4,BT,BN,24046,Morgan Burnett
4,BT,BN,24817,Muhammad Wilkerson
4,CR,QB,7177,Alex Smith
4,CR,WR,27589,Allen Robinson
4,CR,WR,27548,Brandin Cooks
4,CR,RB,26804,Latavius Murray
4,CR,RB,28424,T.J. Yeldon
4,CR,TE,26658,Zach Ertz
4,CR,W/R/T,7306,Darren Sproles
4,CR,BN,25711,Andrew Luck
4,CR,BN,9265,Matthew Stafford
4,CR,BN,24017,Rob Gronkowski
4,CR,BN,24318,LeGarrette Blount
4,CR,BN,6663,Antonio Gates
4,CR,K,9066,Steven Hauschka
4,CR,DB,24806,Prince Amukamara
4,CR,DB,9278,Malcolm Jenkins
4,CR,DB,23989,Earl Thomas
4,CR,DL,26628,Ezekiel Ansah
4,CR,DL,26300,Jacquies Smith
4,CR,LB,24789,Von Miller
4,CR,LB,8269,Lawrence Timmons
4,CR,LB,9290,Clay Matthews
4,CR,BN,24013,T.J. Ward
4,CR,BN,27543,Ryan Shazier
4,CR,BN,9691,Cameron Wake
