Week,Team,Position,PID,Player
9,JC,QB,4256,Peyton Manning
9,JC,WR,9496,Julian Edelman
9,JC,WR,27540,Odell Beckham Jr.
9,JC,RB,26671,Le'Veon Bell
9,JC,RB,9527,Arian Foster
9,JC,TE,25774,Dwayne Allen
9,JC,W/R/T,27624,Jerick McKinnon
9,JC,BN,24400,Chris Ivory
9,JC,BN,8813,Jordy Nelson
9,JC,BN,26708,Jordan Reed
9,JC,BN,26652,Cordarrelle Patterson
9,JC,BN,7149,Malcom Floyd
9,JC,K,25885,Blair Walsh
9,JC,DB,24941,Richard Sherman
9,JC,DB,26694,T.J. McDonald
9,JC,DB,23995,Kareem Jackson
9,JC,DL,26636,Sheldon Richardson
9,JC,DL,7187,DeMarcus Ware
9,JC,LB,7783,D'Qwell Jackson
9,JC,LB,26653,Alec Ogletree
9,JC,LB,24803,Ryan Kerrigan
9,JC,BN,8273,Michael Griffin
9,JC,BN,27542,Kyle Fuller
9,JC,BN,9290,Clay Matthews
9,JC,IR,24553,Victor Cruz
9,DB,QB,24788,Cam Newton
9,DB,WR,25793,Mohamed Sanu
9,DB,WR,25773,Rueben Randle
9,DB,RB,9317,LeSean McCoy
9,DB,RB,25713,Trent Richardson
9,DB,TE,6405,Jason Witten
9,DB,W/R/T,27548,Brandin Cooks
9,DB,BN,26660,Giovani Bernard
9,DB,BN,9286,Percy Harvin
9,DB,BN,8838,Martellus Bennett
9,DB,BN,24791,A.J. Green
9,DB,BN,26719,Knile Davis
9,DB,BN,6760,Eli Manning
9,DB,K,25427,Dan Bailey
9,DB,DB,25189,Chris Harris Jr.
9,DB,DB,24079,Alterraun Verner
9,DB,DB,24113,Perrish Cox
9,DB,DL,23978,Gerald McCoy
9,DB,DL,23990,Jason Pierre-Paul
9,DB,LB,27545,C.J. Mosley
9,DB,LB,6792,Karlos Dansby
9,DB,LB,8301,David Harris
9,DB,BN,25848,Tahir Whitehead
9,DB,BN,24189,Willie Young
9,DB,IR,8475,Trumaine McBride
9,TP,QB,6624,Tony Romo
9,TP,WR,23997,Demaryius Thomas
9,TP,WR,24057,Emmanuel Sanders
9,TP,RB,24858,DeMarco Murray
9,TP,RB,27666,Lorenzo Taliaferro
9,TP,TE,24017,Rob Gronkowski
9,TP,W/R/T,9348,Mike Wallace
9,TP,BN,27582,Bishop Sankey
9,TP,BN,8780,Matt Ryan
9,TP,BN,25730,Kendall Wright
9,TP,BN,26650,DeAndre Hopkins
9,TP,K,27911,Cody Parkey
9,TP,DB,7184,Antrel Rolle
9,TP,DB,25739,Harrison Smith
9,TP,DB,8607,Brent Grimes
9,TP,DL,7884,Rob Ninkovich
9,TP,DL,9691,Cameron Wake
9,TP,LB,25719,Luke Kuechly
9,TP,LB,25768,Lavonte David
9,TP,LB,6346,Terrell Suggs
9,TP,BN,27040,Paul Worrilow
9,TP,BN,24790,Marcell Dareus
9,TP,BN,9133,James Ihedigbo
9,TP,BN,7754,A.J. Hawk
9,TP,IR,24860,Stevan Ridley
9,SC,QB,25785,Russell Wilson
9,SC,WR,24845,Torrey Smith
9,SC,WR,8001,Marques Colston
9,SC,RB,8266,Marshawn Lynch
9,SC,RB,26810,Andre Ellington
9,SC,TE,8285,Greg Olsen
9,SC,W/R/T,24062,Eric Decker
9,SC,BN,7868,Brandon Marshall
9,SC,BN,8063,Fred Jackson
9,SC,BN,27378,Khiry Robinson
9,SC,BN,6770,Ben Roethlisberger
9,SC,K,8447,Mason Crosby
9,SC,DB,24603,Barry Church
9,SC,DB,26655,Matt Elam
9,SC,DB,26680,D.J. Swearinger
9,SC,DL,24817,Muhammad Wilkerson
9,SC,DL,25782,Olivier Vernon
9,SC,LB,6798,Daryl Smith
9,SC,LB,25697,Jerrell Freeman
9,SC,LB,25852,Brandon Marshall
9,SC,BN,24864,Jurrell Casey
9,SC,BN,8302,Justin Durant
9,SC,BN,24078,Perry Riley Jr.
9,SC,BN,8814,Curtis Lofton
9,SC,IR,7865,Stephen Tulloch
9,MP,QB,24823,Colin Kaepernick
9,MP,WR,27556,Kelvin Benjamin
9,MP,WR,5477,Reggie Wayne
9,MP,RB,25883,Alfred Morris
9,MP,RB,8504,Ahmad Bradshaw
9,MP,TE,24070,Jimmy Graham
9,MP,W/R/T,27583,Jeremy Hill
9,MP,BN,9274,Michael Crabtree
9,MP,BN,28272,Branden Oliver
