Week,Team,Position,PID,Player
14,DB,QB,25785,Russell Wilson
14,DB,WR,26650,DeAndre Hopkins
14,DB,WR,7868,Brandon Marshall
14,DB,RB,25481,Shaun Draughn
14,DB,RB,25807,Lamar Miller
14,DB,TE,8916,Jacob Tamme
14,DB,W/R/T,8821,Matt Forte
14,DB,BN,27874,Allen Hurns
14,DB,BN,9444,Zach Miller
14,DB,BN,25379,Kamar Aiken
14,DB,BN,28494,Jeremy Langford
14,DB,BN,24035,Golden Tate
14,DB,BN,27626,Richard Rodgers
14,DB,K,7520,Robbie Gould
14,DB,DB,25853,Josh Norman
14,DB,DB,26706,Logan Ryan
14,DB,DB,26638,Kenny Vaccaro
14,DB,DL,23977,Ndamukong Suh
14,DB,DL,26667,Kawann Short
14,DB,LB,27601,Preston Brown
14,DB,LB,27545,C.J. Mosley
14,DB,LB,23983,Rolando McClain
14,DB,BN,24336,Vincent Rey
14,DB,BN,28406,Marcus Peters
14,DB,IR,9527,Arian Foster
14,MP,QB,6337,Carson Palmer
14,MP,WR,27535,Mike Evans
14,MP,WR,24791,A.J. Green
14,MP,RB,28398,Todd Gurley
14,MP,RB,28474,David Johnson
14,MP,TE,27566,Austin Seferian-Jenkins
14,MP,W/R/T,28513,Javorius Allen
14,MP,BN,6663,Antonio Gates
14,MP,BN,9560,Danny Woodhead
14,MP,BN,27583,Jeremy Hill
14,MP,BN,24967,Tyrod Taylor
14,MP,BN,28395,Kevin White
14,MP,K,6558,Josh Brown
14,MP,DB,24109,Kam Chancellor
14,MP,DB,7757,Donte Whitner
14,MP,DB,27180,Bradley McDougald
14,MP,DL,24798,J.J. Watt
14,MP,DL,26636,Sheldon Richardson
14,MP,LB,27672,Telvin Smith
14,MP,LB,25756,Mychal Kendricks
14,MP,LB,24066,NaVorro Bowman
14,MP,BN,25739,Harrison Smith
14,MP,BN,24075,Everson Griffen
14,MP,BN,25898,Danny Trevathan
14,MP,IR,27556,Kelvin Benjamin
14,TP,QB,5228,Tom Brady
14,TP,WR,23997,Demaryius Thomas
14,TP,WR,6762,Larry Fitzgerald
14,TP,RB,27631,Devonta Freeman
14,TP,RB,7241,Frank Gore
14,TP,TE,8285,Greg Olsen
14,TP,W/R/T,25755,Alshon Jeffery
14,TP,BN,27946,Antonio Andrews
14,TP,BN,24053,Brandon LaFell
14,TP,BN,24057,Emmanuel Sanders
14,TP,BN,28442,Ameer Abdullah
14,TP,K,28227,Cairo Santos
14,TP,DB,28421,Landon Collins
14,TP,DB,26814,Bacarri Rambo
14,TP,DB,27546,Calvin Pryor
14,TP,DL,24811,Cameron Jordan
14,TP,DL,24095,Geno Atkins
14,TP,LB,7190,Thomas Davis
14,TP,LB,24886,K.J. Wright
14,TP,LB,9414,Jasper Brinkley
14,TP,BN,24002,Devin McCourty
14,TP,BN,9299,James Laurinaitis
14,TP,BN,24006,Jerry Hughes
14,TP,BN,26727,Jelani Jenkins
14,TP,IR,26694,T.J. McDonald
14,SC,QB,7426,Ryan Fitzpatrick
14,SC,WR,24062,Eric Decker
14,SC,WR,24793,Julio Jones
14,SC,RB,8261,Adrian Peterson
14,SC,RB,26660,Giovani Bernard
14,SC,TE,7924,Delanie Walker
14,SC,W/R/T,9317,LeSean McCoy
14,SC,BN,7760,Jay Cutler
14,SC,BN,8780,Matt Ryan
14,SC,BN,25718,Ryan Tannehill
14,SC,BN,8826,DeSean Jackson
14,SC,BN,6405,Jason Witten
14,SC,BN,9514,Rashad Jennings
14,SC,K,8447,Mason Crosby
14,SC,DB,24139,Reshad Jones
14,SC,DB,26656,Johnathan Cyprien
14,SC,DB,24918,Davon House
14,SC,DL,24864,Jurrell Casey
14,SC,DL,25722,Fletcher Cox
14,SC,LB,25719,Luke Kuechly
14,SC,LB,25768,Lavonte David
14,SC,LB,25852,Brandon Marshall
14,SC,BN,9359,Rashad Johnson
14,SC,BN,7865,Stephen Tulloch
14,MW,QB,28389,Jameis Winston
14,MW,WR,9283,Jeremy Maclin
14,MW,WR,7237,Vincent Jackson
14,MW,RB,24400,Chris Ivory
14,MW,RB,28044,Charcandrick West
14,MW,TE,26644,Tyler Eifert
14,MW,W/R/T,26708,Jordan Reed
14,MW,BN,23984,C.J. Spiller
14,MW,BN,24815,Mark Ingram
14,MW,BN,7200,Aaron Rodgers
14,MW,BN,9274,Michael Crabtree
14,MW,K,27120,Brandon McManus
14,MW,DB,25717,Mark Barron
14,MW,DB,8291,Eric Weddle
14,MW,DB,25275,Isa Abdul-Quddus
14,MW,DL,24818,Cameron Heyward
14,MW,DL,23990,Jason Pierre-Paul
14,MW,LB,25029,Malcolm Smith
14,MW,LB,9310,Connor Barwin
14,MW,LB,26238,Vontaze Burfict
14,MW,BN,8275,Reggie Nelson
14,MW,BN,24219,Kurt Coleman
14,MW,BN,8288,Paul Posluszny
14,MW,BN,26653,Alec Ogletree
14,MW,IR,8813,Jordy Nelson
14,JC,QB,24822,Andy Dalton
14,JC,WR,27540,Odell Beckham Jr.
14,JC,WR,25802,T.Y. Hilton
14,JC,RB,24858,DeMarco Murray
14,JC,RB,27658,James White
14,JC,TE,8907,Gary Barnidge
14,JC,W/R/T,27532,Sammy Watkins
14,JC,BN,27709,Alfred Blue
14,JC,BN,25810,Travis Benjamin
14,JC,BN,8266,Marshawn Lynch
14,JC,BN,8332,James Jones
14,JC,BN,28026,Willie Snead
14,JC,BN,4256,Peyton Manning
14,JC,K,7867,Stephen Gostkowski
14,JC,DB,24603,Barry Church
14,JC,DB,27555,Deone Bucannon
14,JC,DB,7773,Johnathan Joseph
14,JC,DL,25782,Olivier Vernon
14,JC,DL,8869,Cliff Avril
14,JC,LB,25757,Bobby Wagner
14,JC,LB,6798,Daryl Smith
14,JC,LB,7783,D'Qwell Jackson
14,JC,BN,28512,Kwon Alexander
14,JC,BN,8793,Dominique Rodgers-Cromartie
