Week,Team,Position,PID,Player
5,TP,BN,9348,Mike Wallace
5,TP,BN,6624,Tony Romo
5,TP,K,6243,Matt Bryant
5,TP,DB,25739,Harrison Smith
5,TP,DB,7184,Antrel Rolle
5,TP,DB,9133,James Ihedigbo
5,TP,DL,7884,Rob Ninkovich
5,TP,DL,24790,Marcell Dareus
5,TP,LB,25719,Luke Kuechly
5,TP,LB,25768,Lavonte David
5,TP,LB,27040,Paul Worrilow
5,TP,BN,9691,Cameron Wake
5,TP,BN,27081,Tony Jefferson
5,TP,BN,7754,A.J. Hawk
5,SC,QB,25785,Russell Wilson
5,SC,WR,8001,Marques Colston
5,SC,WR,7868,Brandon Marshall
5,SC,RB,8266,Marshawn Lynch
5,SC,RB,26810,Andre Ellington
5,SC,TE,8285,Greg Olsen
5,SC,W/R/T,27378,Khiry Robinson
5,SC,BN,24845,Torrey Smith
5,SC,BN,6770,Ben Roethlisberger
5,SC,BN,8063,Fred Jackson
5,SC,BN,24062,Eric Decker
5,SC,BN,9276,Knowshon Moreno
5,SC,BN,24135,Riley Cooper
5,SC,K,8447,Mason Crosby
5,SC,DB,24603,Barry Church
5,SC,DB,26655,Matt Elam
5,SC,DB,26680,D.J. Swearinger
5,SC,DL,24817,Muhammad Wilkerson
5,SC,DL,24864,Jurrell Casey
5,SC,LB,6798,Daryl Smith
5,SC,LB,8814,Curtis Lofton
5,SC,LB,24078,Perry Riley Jr.
5,SC,BN,25782,Olivier Vernon
5,SC,BN,24139,Reshad Jones
5,SC,IR,7865,Stephen Tulloch
5,MP,QB,7760,Jay Cutler
5,MP,WR,8256,Calvin Johnson
5,MP,WR,7203,Roddy White
5,MP,RB,25883,Alfred Morris
5,MP,RB,26783,Zac Stacy
5,MP,TE,24070,Jimmy Graham
5,MP,W/R/T,9274,Michael Crabtree
5,MP,BN,5477,Reggie Wayne
5,MP,BN,8504,Ahmad Bradshaw
5,MP,BN,24843,Shane Vereen
5,MP,BN,24823,Colin Kaepernick
5,MP,BN,7206,Heath Miller
5,MP,K,7505,Nick Novak
5,MP,DB,26656,Johnathan Cyprien
5,MP,DB,23989,Earl Thomas
5,MP,DB,7895,Dawan Landry
5,MP,DL,7750,Mario Williams
5,MP,DL,9334,Michael Johnson
5,MP,LB,8265,Patrick Willis
5,MP,LB,9279,Brian Cushing
5,MP,LB,9299,James Laurinaitis
5,MP,BN,7250,Justin Tuck
5,MP,BN,27546,Calvin Pryor
5,MP,BN,7769,Tamba Hali
5,CR,QB,5479,Drew Brees
5,CR,WR,24851,Randall Cobb
5,CR,WR,8982,Pierre Garcon
5,CR,RB,8821,Matt Forte
5,CR,RB,25238,Matt Asiata
5,CR,TE,24916,Julius Thomas
5,CR,W/R/T,26697,Terrance Williams
5,CR,BN,8826,DeSean Jackson
5,CR,BN,6663,Antonio Gates
5,CR,BN,6783,Steven Jackson
5,CR,BN,25807,Lamar Miller
5,CR,BN,6390,Anquan Boldin
5,CR,K,7520,Robbie Gould
5,CR,DB,24806,Prince Amukamara
5,CR,DB,24109,Kam Chancellor
5,CR,DB,24013,T.J. Ward
5,CR,DL,25731,Chandler Jones
5,CR,DL,24019,Lamarr Houston
5,CR,LB,26675,Jamie Collins
5,CR,LB,25757,Bobby Wagner
5,CR,LB,24789,Von Miller
5,CR,BN,24002,Devin McCourty
5,CR,BN,9278,Malcolm Jenkins
5,CR,BN,26720,Zaviar Gooden
5,MM,QB,25711,Andrew Luck
5,MM,WR,7237,Vincent Jackson
5,MM,WR,5521,Steve Smith Sr.
5,MM,RB,26684,Eddie Lacy
5,MM,RB,9291,Donald Brown
5,MM,TE,25703,Larry Donnell
5,MM,W/R/T,25723,Michael Floyd
5,MM,BN,7801,Greg Jennings
5,MM,BN,9010,Justin Forsett
5,MM,BN,26681,Montee Ball
5,MM,BN,24822,Andy Dalton
5,MM,BN,27583,Jeremy Hill
5,MM,BN,8819,Eddie Royal
5,MM,K,7867,Stephen Gostkowski
5,MM,DB,24046,Morgan Burnett
5,MM,DB,8804,Antoine Cason
5,MM,DB,8275,Reggie Nelson
5,MM,DL,24798,J.J. Watt
5,MM,DL,25722,Fletcher Cox
5,MM,LB,8288,Paul Posluszny
5,MM,LB,9072,Wesley Woodyard
5,MM,LB,25787,Demario Davis
5,MM,BN,25898,Danny Trevathan
5,MM,BN,7773,Johnathan Joseph
5,MM,IR,6371,Charles Tillman
5,MW,QB,7200,Aaron Rodgers
5,MW,WR,9283,Jeremy Maclin
5,MW,WR,27556,Kelvin Benjamin
5,MW,RB,9514,Rashad Jennings
5,MW,RB,7751,Reggie Bush
5,MW,TE,7924,Delanie Walker
5,MW,W/R/T,23999,Dez Bryant
5,MW,BN,7027,Wes Welker
5,MW,BN,26686,Travis Kelce
5,MW,BN,27532,Sammy Watkins
5,MW,BN,24815,Mark Ingram
5,MW,BN,24892,Roy Helu Jr.
5,MW,BN,25812,Kirk Cousins
5,MW,K,27911,Cody Parkey
5,MW,DB,8788,Leodis McKelvin
5,MW,DB,26692,Tyrann Mathieu
5,MW,DB,7757,Donte Whitner
5,MW,DL,24801,Robert Quinn
5,MW,DL,24818,Cameron Heyward
5,MW,LB,9340,DeAndre Levy
5,MW,LB,24857,Justin Houston
5,MW,LB,8269,Lawrence Timmons
5,MW,BN,27533,Khalil Mack
5,MW,BN,4271,Charles Woodson
5,BT,QB,6763,Philip Rivers
5,BT,WR,24793,Julio Jones
5,BT,WR,25755,Alshon Jeffery
5,BT,RB,9317,LeSean McCoy
5,BT,RB,25741,Doug Martin
5,BT,TE,9353,Jared Cook
5,BT,W/R/T,6339,Andre Johnson
5,BT,BN,7755,Vernon Davis
5,BT,BN,24262,Joique Bell
5,BT,BN,24035,Golden Tate
5,BT,BN,26561,Josh Gordon
5,BT,BN,27666,Lorenzo Taliaferro
5,BT,BN,24033,Ben Tate
5,BT,K,26534,Justin Tucker
5,BT,DB,25717,Mark Barron
5,BT,DB,24112,Kendrick Lewis
5,BT,DB,8971,Ryan Mundy
5,BT,DL,8827,Calais Campbell
5,BT,DL,9568,Michael Bennett
5,BT,LB,7782,DeMeco Ryans
5,BT,LB,6014,Larry Foote
5,BT,LB,8787,Jerod Mayo
5,BT,BN,26238,Vontaze Burfict
5,BT,BN,24075,Everson Griffen
5,TJ,QB,9265,Matthew Stafford
5,TJ,WR,24171,Antonio Brown
5,TJ,WR,26699,Keenan Allen
5,TJ,RB,8561,Pierre Thomas
5,TJ,RB,8850,Jamaal Charles
5,TJ,TE,24889,Jordan Cameron
5,TJ,W/R/T,25802,T.Y. Hilton
5,TJ,BN,26658,Zach Ertz
5,TJ,BN,7241,Frank Gore
5,TJ,BN,25798,Nick Foles
5,TJ,K,3727,Adam Vinatieri
5,TJ,DB,8291,Eric Weddle
5,TJ,DB,24792,Patrick Peterson
5,TJ,DB,7956,Antoine Bethea
5,TJ,DL,23977,Ndamukong Suh
5,TJ,DL,24029,Carlos Dunlap
5,TJ,LB,25829,Keenan Robinson
5,TJ,LB,24854,Nate Irving
5,TJ,LB,24886,K.J. Wright
5,TJ,BN,8422,Corey Graham
5,TJ,BN,24811,Cameron Jordan
5,TJ,BN,26727,Jelani Jenkins
5,TJ,BN,25756,Mychal Kendricks
5,TJ,BN,23980,Eric Berry
5,TJ,IR,9319,William Moore
