Week,Team,Position,PID,Player
13,SC,BN,24817,Muhammad Wilkerson
13,SC,BN,6798,Daryl Smith
13,SC,BN,24078,Perry Riley Jr.
13,SC,IR,7865,Stephen Tulloch
13,MP,QB,25718,Ryan Tannehill
13,MP,WR,26650,DeAndre Hopkins
13,MP,WR,27591,Jarvis Landry
13,MP,RB,27583,Jeremy Hill
13,MP,RB,26758,Denard Robinson
13,MP,TE,25744,Coby Fleener
13,MP,W/R/T,27556,Kelvin Benjamin
13,MP,BN,7203,Roddy White
13,MP,BN,5477,Reggie Wayne
13,MP,BN,27709,Alfred Blue
13,MP,BN,27646,Martavis Bryant
13,MP,BN,27582,Bishop Sankey
13,MP,BN,27585,Carlos Hyde
13,MP,BN,26273,Jonas Gray
13,MP,K,8565,Matt Prater
13,MP,DB,23989,Earl Thomas
13,MP,DB,24046,Morgan Burnett
13,MP,DB,24603,Barry Church
13,MP,DL,7750,Mario Williams
13,MP,DL,7884,Rob Ninkovich
13,MP,LB,24794,Aldon Smith
13,MP,LB,9279,Brian Cushing
13,MP,LB,26689,Sio Moore
13,MP,BN,27529,Jadeveon Clowney
13,MP,IR,24030,Sean Lee
13,CR,QB,5479,Drew Brees
13,CR,WR,24851,Randall Cobb
13,CR,WR,8256,Calvin Johnson
13,CR,RB,8821,Matt Forte
13,CR,RB,25901,Daniel Herron
13,CR,TE,6663,Antonio Gates
13,CR,W/R/T,8826,DeSean Jackson
13,CR,BN,25807,Lamar Miller
13,CR,BN,5228,Tom Brady
13,CR,BN,24916,Julius Thomas
13,CR,BN,26804,Latavius Murray
13,CR,K,9066,Steven Hauschka
13,CR,DB,24013,T.J. Ward
13,CR,DB,24109,Kam Chancellor
13,CR,DB,26656,Johnathan Cyprien
13,CR,DL,26628,Ezekiel Ansah
13,CR,DL,8337,Charles Johnson
13,CR,LB,24789,Von Miller
13,CR,LB,26675,Jamie Collins
13,CR,LB,25757,Bobby Wagner
13,CR,BN,6885,Jared Allen
13,CR,BN,9068,Jameel McClain
13,CR,BN,26782,Micah Hyde
13,CR,BN,6341,Terence Newman
13,CR,IR,24806,Prince Amukamara
13,MM,QB,25711,Andrew Luck
13,MM,WR,7237,Vincent Jackson
13,MM,WR,5521,Steve Smith Sr.
13,MM,RB,26684,Eddie Lacy
13,MM,RB,9010,Justin Forsett
13,MM,TE,25703,Larry Donnell
13,MM,W/R/T,25723,Michael Floyd
13,MM,BN,24961,Charles Clay
13,MM,BN,8790,Jonathan Stewart
13,MM,BN,25234,Andre Holmes
13,MM,BN,24822,Andy Dalton
13,MM,K,4269,Phil Dawson
13,MM,BN,7867,Stephen Gostkowski
13,MM,DB,8275,Reggie Nelson
13,MM,DB,27549,Ha Ha Clinton-Dix
13,MM,DB,26638,Kenny Vaccaro
13,MM,DL,23991,Derrick Morgan
13,MM,DL,24798,J.J. Watt
13,MM,LB,9072,Wesley Woodyard
13,MM,LB,27605,Chris Borland
13,MM,LB,7766,Chad Greenway
13,MM,BN,24989,Jacquian Williams
13,MM,BN,8804,Antoine Cason
13,MM,BN,25722,Fletcher Cox
13,MM,IR,8288,Paul Posluszny
13,MW,QB,7200,Aaron Rodgers
13,MW,WR,23999,Dez Bryant
13,MW,WR,9283,Jeremy Maclin
13,MW,RB,24815,Mark Ingram
13,MW,RB,9514,Rashad Jennings
13,MW,TE,24070,Jimmy Graham
13,MW,W/R/T,24793,Julio Jones
13,MW,BN,24843,Shane Vereen
13,MW,BN,27570,Jordan Matthews
13,MW,BN,7924,Delanie Walker
13,MW,BN,9547,Brian Hoyer
13,MW,K,26789,Caleb Sturgis
13,MW,DB,9359,Rashad Johnson
13,MW,DB,23982,Joe Haden
13,MW,DB,7121,Mike Adams
13,MW,DL,24801,Robert Quinn
13,MW,DL,24006,Jerry Hughes
13,MW,LB,24857,Justin Houston
13,MW,LB,9340,DeAndre Levy
13,MW,LB,8269,Lawrence Timmons
13,MW,BN,27559,Bradley Roby
13,MW,BN,27533,Khalil Mack
13,MW,BN,6704,Chris Clemons
13,MW,BN,7875,Elvis Dumervil
13,BT,QB,6763,Philip Rivers
13,BT,WR,27535,Mike Evans
13,BT,WR,27532,Sammy Watkins
13,BT,RB,27603,Tre Mason
13,BT,RB,26878,C.J. Anderson
13,BT,TE,26686,Travis Kelce
13,BT,W/R/T,26561,Josh Gordon
13,BT,BN,24823,Colin Kaepernick
13,BT,BN,24053,Brandon LaFell
13,BT,BN,24035,Golden Tate
13,BT,BN,28014,Isaiah Crowell
13,BT,BN,27622,Terrance West
13,BT,K,26534,Justin Tucker
13,BT,DB,4271,Charles Woodson
13,BT,DB,8278,Brandon Meriweather
13,BT,DB,25090,Ron Parker
13,BT,DL,8827,Calais Campbell
13,BT,DL,24075,Everson Griffen
13,BT,LB,27537,Anthony Barr
13,BT,LB,5888,Julius Peppers
13,BT,LB,9310,Connor Barwin
13,BT,BN,26475,Emmanuel Lamur
13,BT,BN,27541,Aaron Donald
13,BT,BN,24924,Buster Skrine
13,BT,IR,27548,Brandin Cooks
13,TJ,QB,9265,Matthew Stafford
13,TJ,WR,25802,T.Y. Hilton
13,TJ,WR,24171,Antonio Brown
13,TJ,RB,8850,Jamaal Charles
13,TJ,RB,8561,Pierre Thomas
13,TJ,TE,27050,Tim Wright
13,TJ,W/R/T,25755,Alshon Jeffery
13,TJ,BN,7241,Frank Gore
13,TJ,BN,6339,Andre Johnson
13,TJ,BN,25777,Ronnie Hillman
13,TJ,BN,25798,Nick Foles
13,TJ,K,3727,Adam Vinatieri
13,TJ,DB,24139,Reshad Jones
13,TJ,DB,7956,Antoine Bethea
13,TJ,DB,8291,Eric Weddle
13,TJ,DL,24029,Carlos Dunlap
13,TJ,DL,23977,Ndamukong Suh
13,TJ,LB,27679,Avery Williamson
13,TJ,LB,25829,Keenan Robinson
13,TJ,LB,24886,K.J. Wright
13,TJ,BN,24811,Cameron Jordan
13,TJ,BN,25756,Mychal Kendricks
13,TJ,BN,8422,Corey Graham
13,TJ,BN,24792,Patrick Peterson
13,TJ,IR,8504,Ahmad Bradshaw
