Week,Team,Position,PID,Player
12,SC,DL,24864,Jurrell Casey
12,SC,DL,25722,Fletcher Cox
12,SC,LB,25719,Luke Kuechly
12,SC,LB,25768,Lavonte David
12,SC,LB,25852,Brandon Marshall
12,SC,BN,27559,Bradley Roby
12,SC,BN,28051,Kerry Wynn
12,SC,BN,7865,Stephen Tulloch
12,TJ,QB,6763,Philip Rivers
12,TJ,WR,27591,Jarvis Landry
12,TJ,WR,28392,Amari Cooper
12,TJ,RB,7776,DeAngelo Williams
12,TJ,RB,26684,Eddie Lacy
12,TJ,TE,6791,Benjamin Watson
12,TJ,W/R/T,24851,Randall Cobb
12,TJ,BN,27597,Charles Sims
12,TJ,BN,24169,James Starks
12,TJ,BN,26822,Theo Riddick
12,TJ,BN,27538,Eric Ebron
12,TJ,BN,25723,Michael Floyd
12,TJ,K,28103,Chandler Catanzaro
12,TJ,DB,8273,Michael Griffin
12,TJ,DB,8380,Dashon Goldson
12,TJ,DB,25090,Ron Parker
12,TJ,DL,24029,Carlos Dunlap
12,TJ,DL,25731,Chandler Jones
12,TJ,LB,7191,Derrick Johnson
12,TJ,LB,25697,Jerrell Freeman
12,TJ,LB,6792,Karlos Dansby
12,TJ,BN,25728,Melvin Ingram
12,TJ,BN,26675,Jamie Collins
12,TJ,BN,7121,Mike Adams
12,TJ,IR,5521,Steve Smith Sr.
12,MW,QB,7200,Aaron Rodgers
12,MW,WR,23999,Dez Bryant
12,MW,WR,9274,Michael Crabtree
12,MW,RB,24815,Mark Ingram
12,MW,RB,24400,Chris Ivory
12,MW,TE,26644,Tyler Eifert
12,MW,W/R/T,26708,Jordan Reed
12,MW,BN,28044,Charcandrick West
12,MW,BN,8504,Ahmad Bradshaw
12,MW,BN,9283,Jeremy Maclin
12,MW,K,27120,Brandon McManus
12,MW,DB,8291,Eric Weddle
12,MW,DB,25717,Mark Barron
12,MW,DB,27630,Bashaud Breeland
12,MW,DL,24818,Cameron Heyward
12,MW,DL,23990,Jason Pierre-Paul
12,MW,LB,8288,Paul Posluszny
12,MW,LB,25735,Dont'a Hightower
12,MW,LB,25029,Malcolm Smith
12,MW,BN,7884,Rob Ninkovich
12,MW,BN,28438,Ronald Darby
12,MW,BN,24021,Linval Joseph
12,MW,BN,8890,Dwight Lowery
