Week,Team,Position,PID,Player
10,TJ,LB,6792,Karlos Dansby
10,TJ,LB,7191,Derrick Johnson
10,TJ,LB,27839,Christian Jones
10,TJ,BN,27081,Tony Jefferson
10,TJ,BN,26675,Jamie Collins
10,TJ,BN,7121,Mike Adams
10,TJ,IR,5521,Steve Smith Sr.
10,MW,QB,7200,Aaron Rodgers
10,MW,WR,9274,Michael Crabtree
10,MW,WR,25937,Rishard Matthews
10,MW,RB,24815,Mark Ingram
10,MW,RB,24400,Chris Ivory
10,MW,TE,26644,Tyler Eifert
10,MW,W/R/T,23999,Dez Bryant
10,MW,BN,26708,Jordan Reed
10,MW,BN,28465,Duke Johnson Jr.
10,MW,BN,9283,Jeremy Maclin
10,MW,BN,25718,Ryan Tannehill
10,MW,BN,28044,Charcandrick West
10,MW,K,27120,Brandon McManus
10,MW,DB,28438,Ronald Darby
10,MW,DB,25717,Mark Barron
10,MW,DB,25749,Janoris Jenkins
10,MW,DL,24818,Cameron Heyward
10,MW,DL,23990,Jason Pierre-Paul
10,MW,LB,8288,Paul Posluszny
10,MW,LB,25735,Dont'a Hightower
10,MW,LB,25029,Malcolm Smith
10,MW,BN,8890,Dwight Lowery
10,MW,BN,24857,Justin Houston
10,MW,BN,8291,Eric Weddle
10,MW,IR,8813,Jordy Nelson
10,JC,QB,24822,Andy Dalton
10,JC,WR,27540,Odell Beckham Jr.
10,JC,WR,28026,Willie Snead
10,JC,RB,24858,DeMarco Murray
10,JC,RB,8266,Marshawn Lynch
10,JC,TE,8907,Gary Barnidge
10,JC,W/R/T,8332,James Jones
10,JC,BN,4256,Peyton Manning
10,JC,BN,23984,C.J. Spiller
10,JC,BN,25802,T.Y. Hilton
10,JC,BN,25810,Travis Benjamin
10,JC,K,7867,Stephen Gostkowski
10,JC,DB,24603,Barry Church
10,JC,DB,27555,Deone Bucannon
10,JC,DB,26082,Antwon Blake
10,JC,DL,25782,Olivier Vernon
10,JC,DL,9535,Chris Baker
10,JC,LB,28512,Kwon Alexander
10,JC,LB,25757,Bobby Wagner
10,JC,LB,6798,Daryl Smith
10,JC,BN,8869,Cliff Avril
10,JC,BN,8793,Dominique Rodgers-Cromartie
10,JC,BN,25688,Michael Wilhoite
10,JC,BN,7783,D'Qwell Jackson
10,BT,QB,27564,Derek Carr
10,BT,WR,9496,Julian Edelman
10,BT,WR,27646,Martavis Bryant
10,BT,RB,25777,Ronnie Hillman
10,BT,RB,23987,Ryan Mathews
10,BT,TE,24916,Julius Thomas
10,BT,W/R/T,24843,Shane Vereen
10,BT,BN,6770,Ben Roethlisberger
10,BT,BN,27618,Donte Moncrief
10,BT,BN,26671,Le'Veon Bell
10,BT,BN,26699,Keenan Allen
10,BT,K,26534,Justin Tucker
10,BT,DB,24880,Chris Conte
10,BT,DB,26692,Tyrann Mathieu
10,BT,DB,4271,Charles Woodson
10,BT,DL,24817,Muhammad Wilkerson
10,BT,DL,27541,Aaron Donald
10,BT,LB,8301,David Harris
10,BT,LB,24952,Pernell McPhee
10,BT,LB,28419,Stephone Anthony
10,BT,BN,27533,Khalil Mack
10,BT,BN,8797,Aqib Talib
10,BT,BN,9568,Michael Bennett
10,BT,IR,24936,Dion Lewis
10,CR,QB,5479,Drew Brees
10,CR,WR,27589,Allen Robinson
10,CR,WR,27548,Brandin Cooks
10,CR,RB,24318,LeGarrette Blount
10,CR,RB,26804,Latavius Murray
10,CR,TE,24017,Rob Gronkowski
10,CR,W/R/T,8781,Darren McFadden
10,CR,BN,26631,Tavon Austin
10,CR,BN,25711,Andrew Luck
10,CR,BN,28424,T.J. Yeldon
10,CR,K,9066,Steven Hauschka
10,CR,BN,9526,Graham Gano
10,CR,DB,24013,T.J. Ward
10,CR,DB,9278,Malcolm Jenkins
10,CR,DB,23989,Earl Thomas
10,CR,DL,26628,Ezekiel Ansah
10,CR,DL,24929,Karl Klug
10,CR,LB,8269,Lawrence Timmons
10,CR,LB,9290,Clay Matthews
10,CR,LB,27543,Ryan Shazier
10,CR,BN,26782,Micah Hyde
10,CR,BN,28396,Vic Beasley Jr.
10,CR,BN,24806,Prince Amukamara
10,CR,BN,24789,Von Miller
