Week,Team,Position,PID,Player
16,DB,QB,25785,Russell Wilson
16,DB,WR,26650,DeAndre Hopkins
16,DB,WR,7868,Brandon Marshall
16,DB,RB,25807,Lamar Miller
16,DB,RB,8821,Matt Forte
16,DB,TE,9444,Zach Miller
16,DB,W/R/T,25379,Kamar Aiken
16,DB,BN,25481,Shaun Draughn
16,DB,BN,24035,Golden Tate
16,DB,BN,27626,Richard Rodgers
16,DB,BN,27874,Allen Hurns
16,DB,BN,28494,Jeremy Langford
16,DB,K,28188,Chris Boswell
16,DB,DB,25853,Josh Norman
16,DB,DB,26706,Logan Ryan
16,DB,DB,26638,Kenny Vaccaro
16,DB,DL,23977,Ndamukong Suh
16,DB,DL,26667,Kawann Short
16,DB,LB,27601,Preston Brown
16,DB,LB,27545,C.J. Mosley
16,DB,LB,24855,Kelvin Sheppard
16,DB,BN,23983,Rolando McClain
16,DB,BN,24336,Vincent Rey
16,DB,BN,28406,Marcus Peters
16,DB,IR,9527,Arian Foster
16,SC,QB,25812,Kirk Cousins
16,SC,WR,24062,Eric Decker
16,SC,WR,24793,Julio Jones
16,SC,RB,8261,Adrian Peterson
16,SC,RB,24913,Bilal Powell
16,SC,TE,7924,Delanie Walker
16,SC,W/R/T,8826,DeSean Jackson
16,SC,BN,26660,Giovani Bernard
16,SC,BN,7426,Ryan Fitzpatrick
16,SC,BN,9317,LeSean McCoy
16,SC,BN,8780,Matt Ryan
16,SC,BN,6405,Jason Witten
16,SC,BN,9514,Rashad Jennings
16,SC,BN,24843,Shane Vereen
16,SC,K,8447,Mason Crosby
16,SC,DB,24139,Reshad Jones
16,SC,DB,26656,Johnathan Cyprien
16,SC,DB,24918,Davon House
16,SC,DL,24864,Jurrell Casey
16,SC,DL,25722,Fletcher Cox
16,SC,LB,25719,Luke Kuechly
16,SC,LB,25768,Lavonte David
16,SC,LB,25852,Brandon Marshall
16,SC,BN,7865,Stephen Tulloch
16,MW,QB,7200,Aaron Rodgers
16,MW,WR,9283,Jeremy Maclin
16,MW,WR,8263,Ted Ginn Jr.
16,MW,RB,28044,Charcandrick West
16,MW,RB,8926,Tim Hightower
16,MW,TE,26708,Jordan Reed
16,MW,W/R/T,9560,Danny Woodhead
16,MW,BN,9274,Michael Crabtree
16,MW,BN,28457,Tyler Lockett
16,MW,BN,24400,Chris Ivory
16,MW,BN,26644,Tyler Eifert
16,MW,BN,24815,Mark Ingram
16,MW,K,27120,Brandon McManus
16,MW,DB,25717,Mark Barron
16,MW,DB,8291,Eric Weddle
16,MW,DB,24219,Kurt Coleman
16,MW,DL,24818,Cameron Heyward
16,MW,DL,27562,Demarcus Lawrence
16,MW,LB,8288,Paul Posluszny
16,MW,LB,25029,Malcolm Smith
16,MW,LB,26238,Vontaze Burfict
16,MW,BN,7884,Rob Ninkovich
16,MW,BN,26653,Alec Ogletree
16,MW,BN,24824,Jabaal Sheard
16,MW,IR,8813,Jordy Nelson
16,JC,QB,7177,Alex Smith
16,JC,WR,25802,T.Y. Hilton
16,JC,WR,28026,Willie Snead
16,JC,RB,27658,James White
16,JC,RB,26758,Denard Robinson
16,JC,TE,8907,Gary Barnidge
16,JC,W/R/T,27532,Sammy Watkins
16,JC,BN,27540,Odell Beckham Jr.
16,JC,BN,24858,DeMarco Murray
16,JC,BN,24822,Andy Dalton
16,JC,BN,25810,Travis Benjamin
16,JC,BN,8266,Marshawn Lynch
16,JC,BN,8332,James Jones
16,JC,BN,4256,Peyton Manning
16,JC,K,7867,Stephen Gostkowski
16,JC,DB,24603,Barry Church
16,JC,DB,27555,Deone Bucannon
16,JC,DB,7773,Johnathan Joseph
16,JC,DL,25782,Olivier Vernon
16,JC,DL,8869,Cliff Avril
16,JC,LB,25757,Bobby Wagner
16,JC,LB,6798,Daryl Smith
16,JC,LB,7783,D'Qwell Jackson
16,JC,BN,8793,Dominique Rodgers-Cromartie
