PID,Player,Week,Passing TD,Interceptions,1 Passing Yd,Rushing TD,1 Rushing Yd,Reception TD,Receptions,1 Reception Yd,Return TD,2-pt Conversion,Fumbles Lost,Offensive Fumble Return TD,FG 0-19 Yds,FG 20-29 Yds,FG 30-39 Yds,FG 40-49 Yds,FG 50+ Yds,PAT,Tackle Solo,Tackle Assist,Sack,Interception,Fumble Force,Fumble Recovery,Defensive TD,Safety,Pass Defended,Block Kick,Tackles For Loss
25785,Russell Wilson,16,2,1,289,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26650,DeAndre Hopkins,16,0,0,0,0,0,1,7,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7868,Brandon Marshall,16,0,0,0,0,0,2,8,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25807,Lamar Miller,16,0,0,0,1,31,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821,Matt Forte,16,0,0,0,0,54,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9444,Zach Miller,16,0,0,0,0,0,0,7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25379,Kamar Aiken,16,0,0,0,0,0,0,8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25481,Shaun Draughn,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24035,Golden Tate,16,0,0,0,0,0,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27626,Richard Rodgers,16,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27874,Allen Hurns,16,0,0,0,0,0,2,8,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28494,Jeremy Langford,16,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28188,Chris Boswell,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
25853,Josh Norman,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,1,0,0,1,0,1
26706,Logan Ryan,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0,0,0,0,0,0,0,0
26638,Kenny Vaccaro,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.0,0,0,0,0,0,0,0,2
23977,Ndamukong Suh,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0,0,0,0,0,1
26667,Kawann Short,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2.0,0,0,0,0,0,0,0,3
27601,Preston Brown,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0,0,0,0,0,0,0,0
27545,C.J. Mosley,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.0,0,1,0,0,0,0,0,0
24855,Kelvin Sheppard,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0,0,0,0,0,0,0,1
23983,Rolando McClain,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.0,0,0,0,0,0,0,0,1
24336,Vincent Rey,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
28406,Marcus Peters,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,0,2,0,0
9527,Arian Foster,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25812,Kirk Cousins,16,4,0,365,0,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062,Eric Decker,16,0,0,0,0,0,1,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24793,Julio Jones,16,0,0,0,0,0,1,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,Adrian Peterson,16,0,0,0,1,104,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24913,Bilal Powell,16,0,0,0,0,56,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7924,Delanie Walker,16,0,0,0,0,0,0,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,DeSean Jackson,16,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26660,Giovani Bernard,16,0,0,0,0,14,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,Ryan Fitzpatrick,16,3,0,296,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,LeSean McCoy,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8780,Matt Ryan,16,1,0,306,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6405,Jason Witten,16,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9514,Rashad Jennings,16,0,0,0,0,74,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24843,Shane Vereen,16,0,0,0,0,3,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8447,Mason Crosby,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24139,Reshad Jones,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,0,0,0,1,0,1
26656,Johnathan Cyprien,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0,0,0,0,0,0,0,0
24918,Davon House,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0,0,0,0,1,0,0
24864,Jurrell Casey,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0,0,0,0,0,0,0,0
25722,Fletcher Cox,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2.0,0,0,0,0,0,0,0,2
25719,Luke Kuechly,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,1
25768,Lavonte David,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,1,0,1
25852,Brandon Marshall,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0,0,0,0,0,0,0,0
7865,Stephen Tulloch,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0,0,0,0,0,0,0,0
7200,Aaron Rodgers,16,1,1,151,0,19,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9283,Jeremy Maclin,16,0,0,0,0,0,1,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8263,Ted Ginn Jr.,16,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28044,Charcandrick West,16,0,0,0,0,62,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,Tim Hightower,16,0,0,0,2,122,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26708,Jordan Reed,16,0,0,0,0,0,2,9,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9560,Danny Woodhead,16,0,0,0,0,55,0,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9274,Michael Crabtree,16,0,0,0,0,0,1,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28457,Tyler Lockett,16,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24400,Chris Ivory,16,0,0,0,0,38,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26644,Tyler Eifert,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24815,Mark Ingram,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27120,Brandon McManus,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
25717,Mark Barron,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0,1,0,0,0,0,0,1
8291,Eric Weddle,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0
24219,Kurt Coleman,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0
24818,Cameron Heyward,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,1
27562,Demarcus Lawrence,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,1
8288,Paul Posluszny,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1.0,0,0,0,0,0,1,0,1
25029,Malcolm Smith,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0.0,0,1,0,0,0,0,0,2
26238,Vontaze Burfict,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0
7884,Rob Ninkovich,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0,0,0,1,0,0
26653,Alec Ogletree,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24824,Jabaal Sheard,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.0,0,1,0,0,0,0,0,0
8813,Jordy Nelson,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7177,Alex Smith,16,2,1,125,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25802,T.Y. Hilton,16,0,0,0,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28026,Willie Snead,16,0,0,0,0,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27658,James White,16,0,0,0,0,4,1,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26758,Denard Robinson,16,0,0,0,0,20,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8907,Gary Barnidge,16,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27532,Sammy Watkins,16,0,0,0,0,0,0,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27540,Odell Beckham Jr.,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24858,DeMarco Murray,16,0,0,0,1,27,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24822,Andy Dalton,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25810,Travis Benjamin,16,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8266,Marshawn Lynch,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332,James Jones,16,0,0,0,0,0,0,5,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,Peyton Manning,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7867,Stephen Gostkowski,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
24603,Barry Church,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0,1,0,0,0,0,0,0
27555,Deone Bucannon,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.0,0,1,0,0,0,1,0,0
7773,Johnathan Joseph,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0
25782,Olivier Vernon,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,2
8869,Cliff Avril,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0
25757,Bobby Wagner,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0.0,0,0,0,0,0,1,0,2
6798,Daryl Smith,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0,1,0,0,0,0,1,0,0
