Week,Team,Position,PID,Player
13,MM,QB,24788,Cam Newton
13,MM,WR,8256,Calvin Johnson
13,MM,WR,24171,Antonio Brown
13,MM,RB,25741,Doug Martin
13,MM,RB,8790,Jonathan Stewart
13,MM,TE,26686,Travis Kelce
13,MM,W/R/T,27619,John Brown
13,MM,BN,7206,Heath Miller
13,MM,BN,28461,Tevin Coleman
13,MM,BN,7149,Malcom Floyd
13,MM,BN,27531,Blake Bortles
13,MM,BN,26817,Spencer Ware
13,MM,K,9526,Graham Gano
13,MM,DB,27549,Ha Ha Clinton-Dix
13,MM,DB,24046,Morgan Burnett
13,MM,DB,8422,Corey Graham
13,MM,DL,8827,Calais Campbell
13,MM,DL,8337,Charles Johnson
13,MM,LB,9279,Brian Cushing
13,MM,LB,24030,Sean Lee
13,MM,LB,27040,Paul Worrilow
13,MM,BN,28433,Eric Kendricks
13,MM,BN,24151,Greg Hardy
13,MM,BN,24790,Marcell Dareus
13,MM,IR,9010,Justin Forsett
13,DB,QB,25785,Russell Wilson
13,DB,WR,26650,DeAndre Hopkins
13,DB,WR,7868,Brandon Marshall
13,DB,RB,8821,Matt Forte
13,DB,RB,25481,Shaun Draughn
13,DB,TE,8838,Martellus Bennett
13,DB,W/R/T,25379,Kamar Aiken
13,DB,BN,25807,Lamar Miller
13,DB,BN,28494,Jeremy Langford
13,DB,BN,9444,Zach Miller
13,DB,BN,27874,Allen Hurns
13,DB,BN,24035,Golden Tate
13,DB,K,7520,Robbie Gould
13,DB,DB,25853,Josh Norman
13,DB,DB,26706,Logan Ryan
13,DB,DB,26638,Kenny Vaccaro
13,DB,DL,23977,Ndamukong Suh
13,DB,DL,26667,Kawann Short
13,DB,LB,27601,Preston Brown
13,DB,LB,27545,C.J. Mosley
13,DB,LB,23983,Rolando McClain
13,DB,BN,24336,Vincent Rey
13,DB,BN,28406,Marcus Peters
13,DB,BN,24801,Robert Quinn
13,DB,IR,9527,Arian Foster
13,MP,QB,6337,Carson Palmer
13,MP,WR,27535,Mike Evans
13,MP,WR,24791,A.J. Green
13,MP,RB,28398,Todd Gurley
13,MP,RB,28474,David Johnson
13,MP,TE,8383,Scott Chandler
13,MP,W/R/T,28513,Javorius Allen
13,MP,BN,6663,Antonio Gates
13,MP,BN,9560,Danny Woodhead
13,MP,BN,27583,Jeremy Hill
