Week,Team,Position,PID,Player
11,JC,QB,4256,Peyton Manning
11,JC,WR,8813,Jordy Nelson
11,JC,WR,9496,Julian Edelman
11,JC,RB,26671,Le'Veon Bell
11,JC,RB,27624,Jerick McKinnon
11,JC,TE,25774,Dwayne Allen
11,JC,W/R/T,27540,Odell Beckham Jr.
11,JC,BN,9527,Arian Foster
11,JC,BN,24400,Chris Ivory
11,JC,BN,26807,Mychal Rivera
11,JC,BN,26652,Cordarrelle Patterson
11,JC,K,9032,Dan Carpenter
11,JC,DB,26694,T.J. McDonald
11,JC,DB,8273,Michael Griffin
11,JC,DB,27542,Kyle Fuller
11,JC,DL,7187,DeMarcus Ware
11,JC,DL,8931,Kroy Biermann
11,JC,LB,26653,Alec Ogletree
11,JC,LB,26727,Jelani Jenkins
11,JC,LB,7783,D'Qwell Jackson
11,JC,BN,26636,Sheldon Richardson
11,JC,BN,24941,Richard Sherman
11,JC,BN,9290,Clay Matthews
11,JC,BN,24803,Ryan Kerrigan
11,JC,IR,24553,Victor Cruz
11,DB,QB,24788,Cam Newton
11,DB,WR,24791,A.J. Green
11,DB,WR,25793,Mohamed Sanu
11,DB,RB,9317,LeSean McCoy
11,DB,RB,25713,Trent Richardson
11,DB,TE,8838,Martellus Bennett
11,DB,W/R/T,25773,Rueben Randle
11,DB,BN,24262,Joique Bell
11,DB,BN,9286,Percy Harvin
11,DB,BN,6405,Jason Witten
11,DB,BN,26660,Giovani Bernard
11,DB,BN,26719,Knile Davis
11,DB,BN,6760,Eli Manning
11,DB,K,7223,Mike Nugent
11,DB,DB,25189,Chris Harris Jr.
11,DB,DB,24113,Perrish Cox
11,DB,DB,8797,Aqib Talib
11,DB,DL,23978,Gerald McCoy
11,DB,DL,23990,Jason Pierre-Paul
11,DB,LB,6792,Karlos Dansby
11,DB,LB,25848,Tahir Whitehead
11,DB,LB,25735,Dont'a Hightower
11,DB,BN,24189,Willie Young
11,DB,BN,27545,C.J. Mosley
11,DB,IR,8475,Trumaine McBride
11,TP,QB,8780,Matt Ryan
11,TP,WR,23997,Demaryius Thomas
11,TP,WR,24057,Emmanuel Sanders
11,TP,RB,25883,Alfred Morris
11,TP,RB,23987,Ryan Mathews
11,TP,TE,24017,Rob Gronkowski
11,TP,W/R/T,9348,Mike Wallace
