Week,Team,Position,PID,Player
16,JC,QB,4256,Peyton Manning
16,JC,WR,8813,Jordy Nelson
16,JC,WR,27540,Odell Beckham Jr.
16,JC,RB,9527,Arian Foster
16,JC,RB,26671,Le'Veon Bell
16,JC,TE,25774,Dwayne Allen
16,JC,W/R/T,7203,Roddy White
16,JC,BN,24400,Chris Ivory
16,JC,BN,9496,Julian Edelman
16,JC,BN,27624,Jerick McKinnon
16,JC,BN,26774,Joseph Randle
16,JC,BN,25767,Brock Osweiler
16,JC,K,9032,Dan Carpenter
16,JC,DB,26694,T.J. McDonald
16,JC,DB,8273,Michael Griffin
16,JC,DB,27542,Kyle Fuller
16,JC,DL,8931,Kroy Biermann
16,JC,DL,26636,Sheldon Richardson
16,JC,LB,26653,Alec Ogletree
16,JC,LB,7783,D'Qwell Jackson
16,JC,LB,24803,Ryan Kerrigan
16,JC,BN,24941,Richard Sherman
16,JC,BN,7187,DeMarcus Ware
16,JC,BN,9290,Clay Matthews
16,JC,IR,24553,Victor Cruz
16,TP,QB,8780,Matt Ryan
16,TP,WR,23997,Demaryius Thomas
16,TP,WR,24057,Emmanuel Sanders
16,TP,RB,25883,Alfred Morris
16,TP,RB,24858,DeMarco Murray
16,TP,TE,24017,Rob Gronkowski
16,TP,W/R/T,9348,Mike Wallace
16,TP,BN,6624,Tony Romo
16,TP,BN,23987,Ryan Mathews
16,TP,BN,25730,Kendall Wright
16,TP,BN,24026,Toby Gerhart
16,TP,BN,26273,Jonas Gray
16,TP,K,27911,Cody Parkey
16,TP,DB,9133,James Ihedigbo
16,TP,DB,25739,Harrison Smith
16,TP,DB,7184,Antrel Rolle
16,TP,DL,9691,Cameron Wake
16,TP,DL,24790,Marcell Dareus
16,TP,LB,27040,Paul Worrilow
16,TP,LB,25719,Luke Kuechly
16,TP,LB,25768,Lavonte David
16,TP,BN,25815,Nigel Bradham
16,TP,BN,9299,James Laurinaitis
16,TP,BN,8607,Brent Grimes
16,TP,IR,24860,Stevan Ridley
