Week,Team,Position,PID,Player
8,MM,QB,24788,Cam Newton
8,MM,WR,24793,Julio Jones
8,MM,WR,24057,Emmanuel Sanders
8,MM,RB,24815,Mark Ingram
8,MM,RB,26804,Latavius Murray
8,MM,TE,26658,Zach Ertz
8,MM,W/R/T,25876,Marvin Jones Jr.
8,MM,BN,28483,Matt Jones
8,MM,BN,29236,Carson Wentz
8,MM,BN,24916,Julius Thomas
8,MM,BN,24851,Randall Cobb
8,MM,BN,28457,Tyler Lockett
8,MM,K,28227,Cairo Santos
8,MM,DB,8422,Corey Graham
8,MM,DB,27630,Bashaud Breeland
8,MM,DB,24219,Kurt Coleman
8,MM,DL,28394,Leonard Williams
8,MM,DL,24075,Everson Griffen
8,MM,LB,27679,Avery Williamson
8,MM,LB,25757,Bobby Wagner
8,MM,LB,28512,Kwon Alexander
8,MM,BN,25782,Olivier Vernon
8,MM,BN,25775,Trumaine Johnson
8,MM,BN,27599,Christian Kirksey
8,DB,QB,27564,Derek Carr
8,DB,WR,26650,DeAndre Hopkins
8,DB,WR,7868,Brandon Marshall
8,DB,RB,25807,Lamar Miller
8,DB,RB,28403,Melvin Gordon
8,DB,TE,8285,Greg Olsen
8,DB,W/R/T,8790,Jonathan Stewart
8,DB,BN,27874,Allen Hurns
8,DB,BN,27299,Jack Doyle
8,DB,BN,27570,Jordan Matthews
8,DB,K,6243,Matt Bryant
8,DB,DB,26638,Kenny Vaccaro
8,DB,DB,25772,Casey Hayward
8,DB,DB,25994,Deshawn Shead
8,DB,DL,24029,Carlos Dunlap
8,DB,DL,23978,Gerald McCoy
8,DB,LB,27203,Will Compton
8,DB,LB,27601,Preston Brown
8,DB,LB,25898,Danny Trevathan
8,DB,BN,24759,Andrew Sendejo
8,DB,BN,24800,Nick Fairley
8,DB,BN,25852,Brandon Marshall
8,DB,BN,25853,Josh Norman
8,DB,BN,27545,C.J. Mosley
8,MP,QB,5228,Tom Brady
8,MP,WR,27548,Brandin Cooks
8,MP,WR,27535,Mike Evans
8,MP,RB,28474,David Johnson
8,MP,RB,27658,James White
8,MP,TE,7924,Delanie Walker
8,MP,W/R/T,23999,Dez Bryant
8,MP,BN,28398,Todd Gurley
8,MP,BN,26708,Jordan Reed
8,MP,BN,25785,Russell Wilson
8,MP,BN,27583,Jeremy Hill
8,MP,K,9066,Stephen Hauschka
8,MP,DB,27081,Tony Jefferson
8,MP,DB,24046,Morgan Burnett
8,MP,DB,26656,Johnathan Cyprien
8,MP,DL,24824,Jabaal Sheard
8,MP,DL,24817,Muhammad Wilkerson
8,MP,LB,25762,Zach Brown
8,MP,LB,25848,Tahir Whitehead
8,MP,LB,26675,Jamie Collins Sr.
8,MP,BN,27543,Ryan Shazier
8,MP,BN,24857,Justin Houston
8,MP,BN,29251,Keanu Neal
8,MP,BN,24801,Robert Quinn
8,TP,QB,28390,Marcus Mariota
8,TP,WR,6762,Larry Fitzgerald
8,TP,WR,25802,T.Y. Hilton
8,TP,RB,27631,Devonta Freeman
8,TP,RB,29238,Ezekiel Elliott
8,TP,TE,26686,Travis Kelce
8,TP,W/R/T,25755,Alshon Jeffery
8,TP,BN,27624,Jerick McKinnon
8,TP,BN,6770,Ben Roethlisberger
8,TP,BN,27585,Carlos Hyde
8,TP,BN,28417,Phillip Dorsett
8,TP,K,28103,Chandler Catanzaro
8,TP,DB,26674,David Amerson
8,TP,DB,29248,Karl Joseph
8,TP,DB,28399,Trae Waynes
8,TP,DL,24811,Cameron Jordan
8,TP,DL,8287,Alan Branch
8,TP,LB,28431,Benardrick McKinney
8,TP,LB,7783,D'Qwell Jackson
8,TP,LB,7190,Thomas Davis
8,TP,BN,27576,Timmy Jernigan
8,TP,BN,26669,Kiko Alonso
8,TP,BN,24109,Kam Chancellor
8,TP,BN,24818,Cameron Heyward
8,TP,IR,28442,Ameer Abdullah
8,SC,QB,6337,Carson Palmer
8,SC,WR,9274,Michael Crabtree
8,SC,WR,28534,Stefon Diggs
8,SC,RB,24318,LeGarrette Blount
8,SC,RB,26660,Giovani Bernard
8,SC,TE,6405,Jason Witten
8,SC,W/R/T,8826,DeSean Jackson
8,SC,BN,28697,Cameron Meredith
8,SC,BN,9317,LeSean McCoy
8,SC,BN,24089,Dennis Pitta
8,SC,BN,28494,Jeremy Langford
8,SC,BN,28402,DeVante Parker
8,SC,K,3727,Adam Vinatieri
8,SC,DB,8275,Reggie Nelson
8,SC,DB,7182,Adam Jones
8,SC,DB,27180,Bradley McDougald
8,SC,DL,26636,Sheldon Richardson
8,SC,DL,26667,Kawann Short
8,SC,LB,28436,Denzel Perryman
8,SC,LB,25768,Lavonte David
8,SC,LB,24030,Sean Lee
8,SC,BN,8291,Eric Weddle
8,SC,BN,25731,Chandler Jones
8,SC,BN,23990,Jason Pierre-Paul
