Week,Team,Position,PID,Player
6,MM,QB,29236,Carson Wentz
6,MM,WR,24793,Julio Jones
6,MM,WR,24057,Emmanuel Sanders
6,MM,RB,28483,Matt Jones
6,MM,RB,28465,Duke Johnson Jr.
6,MM,TE,26658,Zach Ertz
6,MM,W/R/T,25876,Marvin Jones Jr.
6,MM,BN,26804,Latavius Murray
6,MM,BN,24815,Mark Ingram
6,MM,BN,24916,Julius Thomas
6,MM,BN,24851,Randall Cobb
6,MM,BN,28457,Tyler Lockett
6,MM,K,28188,Chris Boswell
6,MM,DB,8422,Corey Graham
6,MM,DB,24219,Kurt Coleman
6,MM,DB,25775,Trumaine Johnson
6,MM,DL,28394,Leonard Williams
6,MM,DL,25782,Olivier Vernon
6,MM,LB,27679,Avery Williamson
6,MM,LB,27599,Christian Kirksey
6,MM,LB,25757,Bobby Wagner
6,MM,BN,24075,Everson Griffen
6,MM,BN,28512,Kwon Alexander
6,MM,BN,27630,Bashaud Breeland
6,MM,IR,24788,Cam Newton
6,DB,QB,27564,Derek Carr
6,DB,WR,26650,DeAndre Hopkins
6,DB,WR,7868,Brandon Marshall
6,DB,RB,25807,Lamar Miller
6,DB,RB,28403,Melvin Gordon
6,DB,TE,8285,Greg Olsen
6,DB,W/R/T,27570,Jordan Matthews
6,DB,BN,27874,Allen Hurns
6,DB,BN,24070,Jimmy Graham
6,DB,BN,26822,Theo Riddick
6,DB,BN,8790,Jonathan Stewart
6,DB,BN,25785,Russell Wilson
6,DB,K,26800,Dustin Hopkins
6,DB,DB,28702,Jacoby Glenn
6,DB,DB,26638,Kenny Vaccaro
6,DB,DB,25772,Casey Hayward
6,DB,DL,24029,Carlos Dunlap
6,DB,DL,24800,Nick Fairley
6,DB,LB,27601,Preston Brown
6,DB,LB,27203,Will Compton
6,DB,LB,25852,Brandon Marshall
6,DB,BN,25853,Josh Norman
6,DB,BN,27545,C.J. Mosley
6,DB,BN,24759,Andrew Sendejo
6,MP,QB,5228,Tom Brady
6,MP,WR,27548,Brandin Cooks
6,MP,WR,28475,Sammie Coates
6,MP,RB,28398,Todd Gurley
6,MP,RB,28474,David Johnson
6,MP,TE,7924,Delanie Walker
6,MP,W/R/T,26685,Christine Michael
6,MP,BN,27622,Terrance West
6,MP,BN,28691,Tyrell Williams
6,MP,BN,27535,Mike Evans
6,MP,BN,23999,Dez Bryant
6,MP,BN,27658,James White
6,MP,K,9066,Stephen Hauschka
6,MP,DB,27081,Tony Jefferson
6,MP,DB,24046,Morgan Burnett
6,MP,DB,26656,Johnathan Cyprien
6,MP,DL,24824,Jabaal Sheard
6,MP,DL,24817,Muhammad Wilkerson
6,MP,LB,25762,Zach Brown
6,MP,LB,25848,Tahir Whitehead
6,MP,LB,7569,Lorenzo Alexander
6,MP,BN,26675,Jamie Collins Sr.
6,MP,BN,27543,Ryan Shazier
6,MP,BN,24857,Justin Houston
6,TP,QB,6770,Ben Roethlisberger
6,TP,WR,6762,Larry Fitzgerald
6,TP,WR,25802,T.Y. Hilton
6,TP,RB,29238,Ezekiel Elliott
6,TP,RB,27631,Devonta Freeman
6,TP,TE,26686,Travis Kelce
