Week,Team,Position,PID,Player
4,TP,BN,25937,Rishard Matthews
4,TP,BN,27624,Jerick McKinnon
4,TP,K,28103,Chandler Catanzaro
4,TP,DB,24109,Kam Chancellor
4,TP,DB,28399,Trae Waynes
4,TP,DB,26674,David Amerson
4,TP,DL,24818,Cameron Heyward
4,TP,DL,27576,Timmy Jernigan
4,TP,LB,28431,Benardrick McKinney
4,TP,LB,7190,Thomas Davis
4,TP,LB,26669,Kiko Alonso
4,TP,BN,29248,Karl Joseph
4,TP,BN,7783,D'Qwell Jackson
4,TP,BN,24811,Cameron Jordan
4,TP,BN,29286,Su'a Cravens
4,TP,IR,28442,Ameer Abdullah
4,SC,QB,6337,Carson Palmer
4,SC,WR,28534,Stefon Diggs
4,SC,WR,8826,DeSean Jackson
4,SC,RB,9317,LeSean McCoy
4,SC,RB,24318,LeGarrette Blount
4,SC,TE,6405,Jason Witten
4,SC,W/R/T,26660,Giovani Bernard
4,SC,BN,24062,Eric Decker
4,SC,BN,25774,Dwayne Allen
4,SC,BN,28494,Jeremy Langford
4,SC,BN,27619,John Brown
4,SC,BN,28402,DeVante Parker
4,SC,K,3727,Adam Vinatieri
4,SC,DB,28421,Landon Collins
4,SC,DB,8291,Eric Weddle
4,SC,DB,8275,Reggie Nelson
4,SC,DL,23990,Jason Pierre-Paul
4,SC,DL,26667,Kawann Short
4,SC,LB,25768,Lavonte David
4,SC,LB,24030,Sean Lee
4,SC,LB,25731,Chandler Jones
4,SC,BN,25787,Demario Davis
4,SC,BN,9282,Robert Ayers Jr.
4,SC,BN,28436,Denzel Perryman
4,SC,IR,26699,Keenan Allen
4,TJ,QB,9265,Matthew Stafford
4,TJ,WR,27591,Jarvis Landry
4,TJ,WR,23997,Demaryius Thomas
4,TJ,RB,24858,DeMarco Murray
4,TJ,RB,27597,Charles Sims
4,TJ,TE,27538,Eric Ebron
4,TJ,W/R/T,28392,Amari Cooper
4,TJ,BN,25681,Terrelle Pryor Sr.
4,TJ,BN,9274,Michael Crabtree
4,TJ,BN,28026,Willie Snead
4,TJ,BN,25741,Doug Martin
4,TJ,BN,28424,T.J. Yeldon
4,TJ,K,9526,Graham Gano
4,TJ,DB,7956,Antoine Bethea
4,TJ,DB,28438,Ronald Darby
4,TJ,DB,7182,Adam Jones
4,TJ,DL,8827,Calais Campbell
4,TJ,DL,23977,Ndamukong Suh
4,TJ,LB,8288,Paul Posluszny
4,TJ,LB,6792,Karlos Dansby
4,TJ,LB,29243,Leonard Floyd
4,TJ,BN,26238,Vontaze Burfict
4,TJ,BN,9278,Malcolm Jenkins
4,TJ,BN,28472,Jordan Hicks
4,TJ,IR,8261,Adrian Peterson
4,MW,QB,25711,Andrew Luck
4,MW,WR,27556,Kelvin Benjamin
4,MW,WR,5521,Steve Smith Sr.
4,MW,RB,26817,Spencer Ware
4,MW,RB,29384,Jordan Howard
4,MW,TE,26708,Jordan Reed
4,MW,W/R/T,29255,Will Fuller V
4,MW,BN,8850,Jamaal Charles
4,MW,BN,8813,Jordy Nelson
4,MW,BN,28389,Jameis Winston
4,MW,BN,24089,Dennis Pitta
4,MW,BN,23987,Ryan Mathews
4,MW,K,25427,Dan Bailey
4,MW,DB,25717,Mark Barron
4,MW,DB,24603,Barry Church
4,MW,DB,28406,Marcus Peters
4,MW,DL,28391,Dante Fowler Jr.
4,MW,DL,27575,Trent Murphy
4,MW,LB,25719,Luke Kuechly
4,MW,LB,26653,Alec Ogletree
4,MW,LB,24886,K.J. Wright
4,MW,BN,25722,Fletcher Cox
4,MW,BN,29237,Joey Bosa
4,MW,BN,27986,Zachary Orr
4,JC,QB,24822,Andy Dalton
4,JC,WR,27540,Odell Beckham Jr.
4,JC,WR,25810,Travis Benjamin
4,JC,RB,8821,Matt Forte
4,JC,RB,28014,Isaiah Crowell
4,JC,TE,9444,Zach Miller
4,JC,W/R/T,24830,Kyle Rudolph
4,JC,BN,9496,Julian Edelman
4,JC,BN,7776,DeAngelo Williams
4,JC,BN,7200,Aaron Rodgers
4,JC,BN,26684,Eddie Lacy
4,JC,BN,29274,Sterling Shepard
4,JC,BN,26060,Cole Beasley
4,JC,K,25885,Blair Walsh
4,JC,DB,27555,Deone Bucannon
4,JC,DB,23980,Eric Berry
4,JC,DB,26694,T.J. McDonald
4,JC,DL,27541,Aaron Donald
4,JC,DL,24801,Robert Quinn
4,JC,LB,27647,Anthony Hitchens
4,JC,LB,25029,Malcolm Smith
4,JC,LB,8301,David Harris
4,JC,BN,25898,Danny Trevathan
4,JC,BN,26153,Damon Harrison
4,JC,IR,27532,Sammy Watkins
4,BT,QB,6763,Philip Rivers
4,BT,WR,9283,Jeremy Maclin
4,BT,WR,24171,Antonio Brown
4,BT,RB,28461,Tevin Coleman
4,BT,RB,26671,Le'Veon Bell
4,BT,TE,8916,Jacob Tamme
4,BT,W/R/T,25105,Doug Baldwin
4,BT,BN,27583,Jeremy Hill
4,BT,BN,26644,Tyler Eifert
4,BT,BN,28493,Jamison Crowder
4,BT,BN,8780,Matt Ryan
4,BT,K,26534,Justin Tucker
4,BT,DB,25739,Harrison Smith
4,BT,DB,26692,Tyrann Mathieu
4,BT,DB,26841,Jordan Poyer
4,BT,DL,27533,Khalil Mack
4,BT,DL,9568,Michael Bennett
4,BT,LB,24066,NaVorro Bowman
4,BT,LB,27672,Telvin Smith
4,BT,LB,28433,Eric Kendricks
4,BT,BN,8812,Brandon Flowers
4,BT,BN,24871,Mason Foster
4,BT,BN,7884,Rob Ninkovich
4,BT,BN,23988,Brandon Graham
4,CR,QB,5479,Drew Brees
4,CR,WR,24791,A.J. Green
4,CR,WR,27589,Allen Robinson
4,CR,RB,26878,C.J. Anderson
4,CR,RB,7241,Frank Gore
4,CR,TE,24017,Rob Gronkowski
4,CR,W/R/T,25723,Michael Floyd
4,CR,BN,29249,Corey Coleman
4,CR,BN,8838,Martellus Bennett
4,CR,BN,28714,Thomas Rawls
4,CR,BN,25812,Kirk Cousins
4,CR,K,7867,Stephen Gostkowski
4,CR,DB,24139,Reshad Jones
4,CR,DB,25090,Ron Parker
4,CR,DB,24013,T.J. Ward
4,CR,DL,24095,Geno Atkins
4,CR,DL,24006,Jerry Hughes
4,CR,LB,7191,Derrick Johnson
4,CR,LB,8269,Lawrence Timmons
4,CR,LB,25697,Jerrell Freeman
4,CR,BN,25088,Corbin Bryant
4,CR,BN,26628,Ezekiel Ansah
4,CR,BN,27549,Ha Ha Clinton-Dix
4,CR,BN,24789,Von Miller
