Week,Team,Position,PID,Player
9,MM,QB,24788,Cam Newton
9,MM,WR,24171,Antonio Brown
9,MM,WR,7149,Malcom Floyd
9,MM,RB,25741,Doug Martin
9,MM,RB,8790,Jonathan Stewart
9,MM,TE,7206,Heath Miller
9,MM,W/R/T,28461,Tevin Coleman
9,MM,BN,26686,Travis Kelce
9,MM,BN,27619,John Brown
9,MM,BN,9010,Justin Forsett
9,MM,BN,8256,Calvin Johnson
9,MM,BN,27531,Blake Bortles
9,MM,K,28685,Josh Lambo
9,MM,DB,27549,Ha Ha Clinton-Dix
9,MM,DB,24046,Morgan Burnett
9,MM,DB,8422,Corey Graham
9,MM,DL,24151,Greg Hardy
9,MM,DL,24790,Marcell Dareus
9,MM,LB,27040,Paul Worrilow
9,MM,LB,24030,Sean Lee
9,MM,LB,24015,Koa Misi
9,MM,BN,28433,Eric Kendricks
9,MM,BN,24759,Andrew Sendejo
9,MM,BN,8827,Calais Campbell
9,MM,IR,8337,Charles Johnson
9,DB,QB,7760,Jay Cutler
9,DB,WR,27874,Allen Hurns
9,DB,WR,7868,Brandon Marshall
9,DB,RB,25807,Lamar Miller
9,DB,RB,28494,Jeremy Langford
9,DB,TE,8838,Martellus Bennett
9,DB,W/R/T,24916,Julius Thomas
9,DB,BN,8821,Matt Forte
9,DB,BN,8801,Chris Johnson
9,DB,BN,26650,DeAndre Hopkins
9,DB,BN,25785,Russell Wilson
9,DB,BN,24035,Golden Tate
9,DB,K,7520,Robbie Gould
9,DB,DB,26638,Kenny Vaccaro
9,DB,DB,25853,Josh Norman
9,DB,DB,26706,Logan Ryan
9,DB,DL,23977,Ndamukong Suh
9,DB,DL,26297,Derrick Shelby
9,DB,LB,23983,Rolando McClain
9,DB,LB,24336,Vincent Rey
9,DB,LB,27601,Preston Brown
9,DB,BN,24801,Robert Quinn
9,DB,BN,27545,C.J. Mosley
9,DB,BN,28406,Marcus Peters
9,DB,IR,9527,Arian Foster
9,MP,QB,6760,Eli Manning
9,MP,WR,27535,Mike Evans
9,MP,WR,24791,A.J. Green
9,MP,RB,28398,Todd Gurley
9,MP,RB,27583,Jeremy Hill
9,MP,TE,6663,Antonio Gates
9,MP,W/R/T,28534,Stefon Diggs
9,MP,BN,9560,Danny Woodhead
9,MP,BN,6337,Carson Palmer
9,MP,BN,27570,Jordan Matthews
9,MP,BN,26878,C.J. Anderson
9,MP,BN,28403,Melvin Gordon
9,MP,K,25885,Blair Walsh
9,MP,DB,25739,Harrison Smith
9,MP,DB,7182,Adam Jones
9,MP,DB,8275,Reggie Nelson
9,MP,DL,26636,Sheldon Richardson
9,MP,DL,24075,Everson Griffen
9,MP,LB,28419,Stephone Anthony
9,MP,LB,27672,Telvin Smith
9,MP,LB,25756,Mychal Kendricks
9,MP,BN,24109,Kam Chancellor
9,MP,BN,24798,J.J. Watt
9,MP,BN,26669,Kiko Alonso
9,MP,IR,27556,Kelvin Benjamin
9,TP,QB,5228,Tom Brady
9,TP,WR,23997,Demaryius Thomas
9,TP,WR,24057,Emmanuel Sanders
9,TP,RB,7241,Frank Gore
9,TP,RB,27631,Devonta Freeman
9,TP,TE,8285,Greg Olsen
9,TP,W/R/T,25755,Alshon Jeffery
9,TP,BN,6762,Larry Fitzgerald
9,TP,BN,28442,Ameer Abdullah
9,TP,BN,25810,Travis Benjamin
9,TP,BN,24053,Brandon LaFell
9,TP,K,6558,Josh Brown
9,TP,DB,28421,Landon Collins
9,TP,DB,24002,Devin McCourty
9,TP,DB,26694,T.J. McDonald
9,TP,DL,24811,Cameron Jordan
9,TP,DL,24095,Geno Atkins
9,TP,LB,26727,Jelani Jenkins
9,TP,LB,7190,Thomas Davis
9,TP,LB,9299,James Laurinaitis
9,TP,BN,9133,James Ihedigbo
9,TP,BN,24006,Jerry Hughes
9,TP,BN,9376,Glover Quin
9,TP,BN,24886,K.J. Wright
9,TP,IR,6624,Tony Romo
9,SC,QB,8780,Matt Ryan
9,SC,WR,24062,Eric Decker
9,SC,WR,8826,DeSean Jackson
9,SC,RB,8261,Adrian Peterson
9,SC,RB,26660,Giovani Bernard
