Week,Team,Position,PID,Player
3,MM,QB,24788,Cam Newton
3,MM,WR,24793,Julio Jones
3,MM,WR,24851,Randall Cobb
3,MM,RB,24815,Mark Ingram
3,MM,RB,26804,Latavius Murray
3,MM,TE,24916,Julius Thomas
3,MM,W/R/T,25876,Marvin Jones Jr.
3,MM,BN,26658,Zach Ertz
3,MM,BN,24057,Emmanuel Sanders
3,MM,BN,28483,Matt Jones
3,MM,BN,28457,Tyler Lockett
3,MM,BN,24843,Shane Vereen
3,MM,K,28188,Chris Boswell
3,MM,DB,8422,Corey Graham
3,MM,DB,27630,Bashaud Breeland
3,MM,DB,24219,Kurt Coleman
3,MM,DL,25782,Olivier Vernon
3,MM,DL,28394,Leonard Williams
3,MM,LB,25757,Bobby Wagner
3,MM,LB,28512,Kwon Alexander
3,MM,LB,26689,Sio Moore
3,MM,BN,9340,DeAndre Levy
3,MM,BN,24075,Everson Griffen
3,MM,BN,24806,Prince Amukamara
3,DB,QB,27564,Derek Carr
3,DB,WR,26650,DeAndre Hopkins
3,DB,WR,27570,Jordan Matthews
3,DB,RB,25807,Lamar Miller
3,DB,RB,28403,Melvin Gordon
3,DB,TE,8285,Greg Olsen
3,DB,W/R/T,26822,Theo Riddick
3,DB,BN,8790,Jonathan Stewart
3,DB,BN,7868,Brandon Marshall
3,DB,BN,25785,Russell Wilson
3,DB,BN,27874,Allen Hurns
3,DB,BN,24070,Jimmy Graham
3,DB,K,27120,Brandon McManus
3,DB,DB,26638,Kenny Vaccaro
3,DB,DB,7121,Mike Adams
3,DB,DB,24759,Andrew Sendejo
3,DB,DL,24029,Carlos Dunlap
3,DB,DL,8779,Chris Long
3,DB,LB,27545,C.J. Mosley
3,DB,LB,27601,Preston Brown
3,DB,LB,27203,Will Compton
3,DB,BN,25852,Brandon Marshall
3,DB,BN,24864,Jurrell Casey
3,DB,BN,24021,Linval Joseph
3,MP,QB,6760,Eli Manning
3,MP,WR,27535,Mike Evans
3,MP,WR,23999,Dez Bryant
3,MP,RB,28398,Todd Gurley
3,MP,RB,28474,David Johnson
3,MP,TE,25744,Coby Fleener
3,MP,W/R/T,27548,Brandin Cooks
3,MP,BN,7924,Delanie Walker
3,MP,BN,5228,Tom Brady
3,MP,BN,29279,Derrick Henry
3,MP,BN,26685,Christine Michael
3,MP,BN,29470,Dwayne Washington
3,MP,BN,28691,Tyrell Williams
3,MP,K,9066,Stephen Hauschka
3,MP,DB,26656,Johnathan Cyprien
3,MP,DB,27081,Tony Jefferson
3,MP,DB,9378,David Bruton Jr.
3,MP,DL,24817,Muhammad Wilkerson
3,MP,DL,24824,Jabaal Sheard
3,MP,LB,26675,Jamie Collins Sr.
3,MP,LB,27543,Ryan Shazier
3,MP,LB,25689,Craig Robertson
3,MP,BN,28476,Danielle Hunter
3,MP,BN,25848,Tahir Whitehead
3,TP,QB,6770,Ben Roethlisberger
3,TP,WR,25755,Alshon Jeffery
3,TP,WR,6762,Larry Fitzgerald
3,TP,RB,29238,Ezekiel Elliott
3,TP,RB,27631,Devonta Freeman
3,TP,TE,26686,Travis Kelce
3,TP,W/R/T,25802,T.Y. Hilton
3,TP,BN,27585,Carlos Hyde
3,TP,BN,28417,Phillip Dorsett
3,TP,BN,25937,Rishard Matthews
3,TP,BN,27624,Jerick McKinnon
3,TP,K,28103,Chandler Catanzaro
3,TP,DB,24109,Kam Chancellor
3,TP,DB,27546,Calvin Pryor
3,TP,DB,28399,Trae Waynes
3,TP,DL,24818,Cameron Heyward
3,TP,DL,27576,Timmy Jernigan
3,TP,LB,7783,D'Qwell Jackson
3,TP,LB,26669,Kiko Alonso
3,TP,LB,28431,Benardrick McKinney
3,TP,BN,24811,Cameron Jordan
3,TP,BN,29248,Karl Joseph
3,TP,BN,29286,Su'a Cravens
3,TP,BN,7190,Thomas Davis
3,TP,IR,28442,Ameer Abdullah
3,SC,QB,6337,Carson Palmer
3,SC,WR,24062,Eric Decker
3,SC,WR,28534,Stefon Diggs
3,SC,RB,9317,LeSean McCoy
3,SC,RB,26660,Giovani Bernard
3,SC,TE,6405,Jason Witten
3,SC,W/R/T,24318,LeGarrette Blount
3,SC,BN,25774,Dwayne Allen
3,SC,BN,28494,Jeremy Langford
3,SC,BN,8826,DeSean Jackson
3,SC,BN,27619,John Brown
3,SC,BN,28402,DeVante Parker
3,SC,K,3727,Adam Vinatieri
3,SC,DB,28421,Landon Collins
3,SC,DB,8291,Eric Weddle
3,SC,DB,8275,Reggie Nelson
3,SC,DL,23990,Jason Pierre-Paul
3,SC,DL,9282,Robert Ayers Jr.
3,SC,LB,25768,Lavonte David
3,SC,LB,24030,Sean Lee
3,SC,LB,25787,Demario Davis
3,SC,BN,28436,Denzel Perryman
3,SC,BN,26667,Kawann Short
3,SC,BN,25731,Chandler Jones
3,SC,IR,26699,Keenan Allen
3,TJ,QB,25718,Ryan Tannehill
3,TJ,WR,28392,Amari Cooper
3,TJ,WR,27591,Jarvis Landry
3,TJ,RB,24858,DeMarco Murray
3,TJ,RB,27597,Charles Sims
3,TJ,TE,27538,Eric Ebron
3,TJ,W/R/T,23997,Demaryius Thomas
3,TJ,BN,9274,Michael Crabtree
3,TJ,BN,28026,Willie Snead
3,TJ,BN,9265,Matthew Stafford
3,TJ,BN,25741,Doug Martin
3,TJ,BN,28424,T.J. Yeldon
3,TJ,K,9526,Graham Gano
3,TJ,DB,6767,DeAngelo Hall
3,TJ,DB,7956,Antoine Bethea
3,TJ,DB,9278,Malcolm Jenkins
3,TJ,DL,8827,Calais Campbell
3,TJ,DL,23977,Ndamukong Suh
3,TJ,LB,28472,Jordan Hicks
3,TJ,LB,8288,Paul Posluszny
3,TJ,LB,6792,Karlos Dansby
3,TJ,BN,26238,Vontaze Burfict
3,TJ,BN,27574,Stephon Tuitt
3,TJ,BN,28438,Ronald Darby
3,TJ,IR,8261,Adrian Peterson
3,MW,QB,25711,Andrew Luck
3,MW,WR,8813,Jordy Nelson
3,MW,WR,27556,Kelvin Benjamin
3,MW,RB,26817,Spencer Ware
3,MW,RB,28562,Cameron Artis-Payne
3,MW,TE,26708,Jordan Reed
3,MW,W/R/T,29255,Will Fuller V
3,MW,BN,8850,Jamaal Charles
3,MW,BN,9348,Mike Wallace
3,MW,BN,24035,Golden Tate
3,MW,BN,28389,Jameis Winston
3,MW,BN,24089,Dennis Pitta
3,MW,BN,8780,Matt Ryan
3,MW,BN,24400,Chris Ivory
3,MW,K,25427,Dan Bailey
3,MW,DB,25717,Mark Barron
3,MW,DB,24603,Barry Church
3,MW,DB,28406,Marcus Peters
3,MW,DL,24798,J.J. Watt
3,MW,DL,25722,Fletcher Cox
3,MW,LB,25719,Luke Kuechly
3,MW,LB,26653,Alec Ogletree
3,MW,LB,24886,K.J. Wright
3,MW,BN,28391,Dante Fowler Jr.
3,JC,QB,7200,Aaron Rodgers
3,JC,WR,27540,Odell Beckham Jr.
3,JC,WR,25810,Travis Benjamin
3,JC,RB,8821,Matt Forte
3,JC,RB,7776,DeAngelo Williams
3,JC,TE,8907,Gary Barnidge
3,JC,W/R/T,9496,Julian Edelman
3,JC,BN,26684,Eddie Lacy
3,JC,BN,27532,Sammy Watkins
3,JC,BN,28014,Isaiah Crowell
3,JC,BN,29274,Sterling Shepard
3,JC,BN,9444,Zach Miller
3,JC,BN,9010,Justin Forsett
3,JC,K,25885,Blair Walsh
3,JC,DB,27555,Deone Bucannon
3,JC,DB,23980,Eric Berry
3,JC,DB,26694,T.J. McDonald
3,JC,DL,27541,Aaron Donald
3,JC,DL,24801,Robert Quinn
3,JC,LB,27647,Anthony Hitchens
3,JC,LB,26727,Jelani Jenkins
3,JC,LB,25029,Malcolm Smith
3,JC,BN,25898,Danny Trevathan
3,JC,BN,29349,De'Vondre Campbell
3,BT,QB,6763,Philip Rivers
3,BT,WR,9283,Jeremy Maclin
3,BT,WR,24171,Antonio Brown
3,BT,RB,23987,Ryan Mathews
3,BT,RB,28461,Tevin Coleman
3,BT,TE,8916,Jacob Tamme
3,BT,W/R/T,25105,Doug Baldwin
3,BT,BN,27583,Jeremy Hill
3,BT,BN,27531,Blake Bortles
3,BT,BN,26671,Le'Veon Bell
3,BT,BN,26561,Josh Gordon
3,BT,BN,26644,Tyler Eifert
3,BT,K,26534,Justin Tucker
3,BT,DB,25739,Harrison Smith
3,BT,DB,26692,Tyrann Mathieu
3,BT,DB,8812,Brandon Flowers
3,BT,DL,27533,Khalil Mack
3,BT,DL,9568,Michael Bennett
3,BT,LB,24066,NaVorro Bowman
3,BT,LB,27672,Telvin Smith
3,BT,LB,28433,Eric Kendricks
3,BT,BN,24871,Mason Foster
3,BT,BN,24887,Da'Norris Searcy
3,BT,BN,7884,Rob Ninkovich
3,CR,QB,5479,Drew Brees
3,CR,WR,24791,A.J. Green
3,CR,WR,27589,Allen Robinson
3,CR,RB,26878,C.J. Anderson
3,CR,RB,7241,Frank Gore
3,CR,TE,24017,Rob Gronkowski
3,CR,W/R/T,25723,Michael Floyd
3,CR,BN,29249,Corey Coleman
3,CR,BN,8838,Martellus Bennett
3,CR,BN,28714,Thomas Rawls
3,CR,BN,25812,Kirk Cousins
3,CR,K,7867,Stephen Gostkowski
3,CR,DB,24139,Reshad Jones
3,CR,DB,25090,Ron Parker
3,CR,DB,24013,T.J. Ward
3,CR,DL,24006,Jerry Hughes
3,CR,DL,25088,Corbin Bryant
3,CR,LB,7191,Derrick Johnson
3,CR,LB,8269,Lawrence Timmons
3,CR,LB,25697,Jerrell Freeman
3,CR,BN,26628,Ezekiel Ansah
3,CR,BN,27549,Ha Ha Clinton-Dix
3,CR,BN,24095,Geno Atkins
3,CR,BN,24789,Von Miller
