Week,Team,Position,PID,Player
6,JC,QB,4256,Peyton Manning
6,JC,WR,8813,Jordy Nelson
6,JC,WR,9496,Julian Edelman
6,JC,RB,26671,Le'Veon Bell
6,JC,RB,9527,Arian Foster
6,JC,TE,25774,Dwayne Allen
6,JC,W/R/T,24553,Victor Cruz
6,JC,BN,26708,Jordan Reed
6,JC,BN,26702,Markus Wheaton
6,JC,BN,26652,Cordarrelle Patterson
6,JC,BN,24400,Chris Ivory
6,JC,BN,27624,Jerick McKinnon
6,JC,BN,25743,Brian Quick
6,JC,BN,27540,Odell Beckham Jr.
6,JC,K,25885,Blair Walsh
6,JC,DB,27542,Kyle Fuller
6,JC,DB,24941,Richard Sherman
6,JC,DB,8212,Tramon Williams
6,JC,DL,26636,Sheldon Richardson
6,JC,DL,7187,DeMarcus Ware
6,JC,LB,7783,D'Qwell Jackson
6,JC,LB,26653,Alec Ogletree
6,JC,LB,24803,Ryan Kerrigan
6,JC,BN,9290,Clay Matthews
6,DB,QB,24788,Cam Newton
6,DB,WR,9286,Percy Harvin
6,DB,WR,25773,Rueben Randle
6,DB,RB,26660,Giovani Bernard
6,DB,RB,23984,C.J. Spiller
6,DB,TE,8838,Martellus Bennett
6,DB,W/R/T,25793,Mohamed Sanu
6,DB,BN,25713,Trent Richardson
6,DB,BN,27548,Brandin Cooks
6,DB,BN,24791,A.J. Green
6,DB,BN,26719,Knile Davis
6,DB,BN,6405,Jason Witten
6,DB,K,25427,Dan Bailey
6,DB,DB,8475,Trumaine McBride
6,DB,DB,24113,Perrish Cox
6,DB,DB,25189,Chris Harris Jr.
6,DB,DL,24189,Willie Young
6,DB,DL,23978,Gerald McCoy
6,DB,LB,27545,C.J. Mosley
6,DB,LB,6792,Karlos Dansby
6,DB,LB,25848,Tahir Whitehead
6,DB,BN,27601,Preston Brown
6,DB,BN,23990,Jason Pierre-Paul
6,DB,BN,26638,Kenny Vaccaro
6,TP,QB,8780,Matt Ryan
6,TP,WR,23997,Demaryius Thomas
6,TP,WR,24057,Emmanuel Sanders
6,TP,RB,24858,DeMarco Murray
6,TP,RB,27582,Bishop Sankey
6,TP,TE,24017,Rob Gronkowski
6,TP,W/R/T,25730,Kendall Wright
6,TP,BN,26650,DeAndre Hopkins
6,TP,BN,24026,Toby Gerhart
6,TP,BN,24860,Stevan Ridley
6,TP,BN,9348,Mike Wallace
6,TP,BN,6624,Tony Romo
6,TP,K,6243,Matt Bryant
6,TP,DB,7184,Antrel Rolle
6,TP,DB,9133,James Ihedigbo
6,TP,DB,27081,Tony Jefferson
6,TP,DL,7884,Rob Ninkovich
6,TP,DL,24790,Marcell Dareus
