Week,Team,Position,PID,Player
12,JC,QB,4256,Peyton Manning
12,JC,WR,8813,Jordy Nelson
12,JC,WR,9496,Julian Edelman
12,JC,RB,27624,Jerick McKinnon
12,JC,RB,24400,Chris Ivory
12,JC,TE,26807,Mychal Rivera
12,JC,W/R/T,27540,Odell Beckham Jr.
12,JC,BN,9527,Arian Foster
12,JC,BN,25774,Dwayne Allen
12,JC,BN,26671,Le'Veon Bell
12,JC,BN,26652,Cordarrelle Patterson
12,JC,K,9032,Dan Carpenter
12,JC,DB,26694,T.J. McDonald
12,JC,DB,8273,Michael Griffin
12,JC,DB,27542,Kyle Fuller
12,JC,DL,7187,DeMarcus Ware
12,JC,DL,8931,Kroy Biermann
12,JC,LB,26653,Alec Ogletree
12,JC,LB,7783,D'Qwell Jackson
12,JC,LB,9290,Clay Matthews
12,JC,BN,26727,Jelani Jenkins
12,JC,BN,26636,Sheldon Richardson
12,JC,BN,24941,Richard Sherman
12,JC,BN,24803,Ryan Kerrigan
12,JC,IR,24553,Victor Cruz
12,DB,QB,7760,Jay Cutler
12,DB,WR,24791,A.J. Green
12,DB,WR,9286,Percy Harvin
12,DB,RB,9317,LeSean McCoy
12,DB,RB,25713,Trent Richardson
12,DB,TE,6405,Jason Witten
12,DB,W/R/T,26660,Giovani Bernard
12,DB,BN,25773,Rueben Randle
12,DB,BN,8838,Martellus Bennett
12,DB,BN,25793,Mohamed Sanu
12,DB,BN,24788,Cam Newton
12,DB,BN,24262,Joique Bell
12,DB,BN,26719,Knile Davis
12,DB,K,25427,Dan Bailey
12,DB,DB,25189,Chris Harris Jr.
12,DB,DB,24113,Perrish Cox
12,DB,DB,8797,Aqib Talib
12,DB,DL,23978,Gerald McCoy
12,DB,DL,24189,Willie Young
12,DB,LB,25735,Dont'a Hightower
12,DB,LB,27545,C.J. Mosley
12,DB,LB,25839,Miles Burris
12,DB,BN,23990,Jason Pierre-Paul
12,DB,BN,25848,Tahir Whitehead
12,DB,IR,8475,Trumaine McBride
12,TP,QB,8780,Matt Ryan
12,TP,WR,23997,Demaryius Thomas
12,TP,WR,24057,Emmanuel Sanders
12,TP,RB,25883,Alfred Morris
12,TP,RB,24858,DeMarco Murray
12,TP,TE,24017,Rob Gronkowski
12,TP,W/R/T,9348,Mike Wallace
12,TP,BN,23987,Ryan Mathews
12,TP,BN,27666,Lorenzo Taliaferro
12,TP,BN,6624,Tony Romo
12,TP,BN,25730,Kendall Wright
12,TP,K,27911,Cody Parkey
12,TP,DB,7184,Antrel Rolle
12,TP,DB,9133,James Ihedigbo
12,TP,DB,25739,Harrison Smith
12,TP,DL,9691,Cameron Wake
12,TP,DL,24790,Marcell Dareus
12,TP,LB,27040,Paul Worrilow
12,TP,LB,9299,James Laurinaitis
12,TP,LB,25815,Nigel Bradham
12,TP,BN,25768,Lavonte David
12,TP,BN,24873,Allen Bailey
12,TP,BN,25719,Luke Kuechly
12,TP,BN,8607,Brent Grimes
12,TP,IR,24860,Stevan Ridley
12,SC,QB,25785,Russell Wilson
12,SC,WR,7868,Brandon Marshall
12,SC,WR,8001,Marques Colston
12,SC,RB,8266,Marshawn Lynch
12,SC,RB,26810,Andre Ellington
12,SC,TE,26658,Zach Ertz
12,SC,W/R/T,6390,Anquan Boldin
12,SC,BN,8285,Greg Olsen
12,SC,BN,6770,Ben Roethlisberger
12,SC,BN,24062,Eric Decker
12,SC,BN,24845,Torrey Smith
12,SC,BN,8063,Fred Jackson
12,SC,K,8447,Mason Crosby
12,SC,DB,26680,D.J. Swearinger
12,SC,DB,7182,Adam Jones
12,SC,DB,9298,Patrick Chung
12,SC,DL,24864,Jurrell Casey
12,SC,DL,24817,Muhammad Wilkerson
12,SC,LB,25852,Brandon Marshall
12,SC,LB,8814,Curtis Lofton
12,SC,LB,25697,Jerrell Freeman
12,SC,BN,25782,Olivier Vernon
12,SC,BN,6798,Daryl Smith
12,SC,BN,24078,Perry Riley Jr.
12,SC,IR,7865,Stephen Tulloch
12,MP,QB,25718,Ryan Tannehill
12,MP,WR,26650,DeAndre Hopkins
12,MP,WR,7203,Roddy White
12,MP,RB,27583,Jeremy Hill
12,MP,RB,27709,Alfred Blue
12,MP,TE,25744,Coby Fleener
12,MP,W/R/T,26758,Denard Robinson
12,MP,BN,5477,Reggie Wayne
12,MP,BN,27556,Kelvin Benjamin
12,MP,BN,27646,Martavis Bryant
12,MP,BN,27582,Bishop Sankey
12,MP,BN,27585,Carlos Hyde
12,MP,BN,26685,Christine Michael
12,MP,BN,26273,Jonas Gray
12,MP,K,28103,Chandler Catanzaro
12,MP,DB,23989,Earl Thomas
12,MP,DB,23980,Eric Berry
12,MP,DB,24046,Morgan Burnett
12,MP,DL,7750,Mario Williams
12,MP,DL,7884,Rob Ninkovich
12,MP,LB,24794,Aldon Smith
12,MP,LB,9279,Brian Cushing
12,MP,LB,26689,Sio Moore
12,MP,BN,27529,Jadeveon Clowney
12,MP,IR,24030,Sean Lee
12,CR,QB,5479,Drew Brees
12,CR,WR,24851,Randall Cobb
12,CR,WR,8256,Calvin Johnson
12,CR,RB,8821,Matt Forte
12,CR,RB,25807,Lamar Miller
12,CR,TE,6663,Antonio Gates
12,CR,W/R/T,8826,DeSean Jackson
12,CR,BN,5228,Tom Brady
12,CR,BN,24916,Julius Thomas
12,CR,BN,26804,Latavius Murray
12,CR,BN,25901,Daniel Herron
12,CR,K,9066,Steven Hauschka
12,CR,DB,24013,T.J. Ward
12,CR,DB,24109,Kam Chancellor
12,CR,DB,26656,Johnathan Cyprien
12,CR,DL,26628,Ezekiel Ansah
12,CR,DL,6885,Jared Allen
12,CR,LB,24789,Von Miller
12,CR,LB,26675,Jamie Collins
12,CR,LB,25757,Bobby Wagner
12,CR,BN,9068,Jameel McClain
12,CR,BN,26782,Micah Hyde
12,CR,BN,8337,Charles Johnson
12,CR,BN,6341,Terence Newman
12,CR,IR,24806,Prince Amukamara
12,MM,QB,25711,Andrew Luck
12,MM,WR,7237,Vincent Jackson
12,MM,WR,5521,Steve Smith Sr.
12,MM,RB,26684,Eddie Lacy
12,MM,RB,9010,Justin Forsett
12,MM,TE,25703,Larry Donnell
12,MM,W/R/T,25723,Michael Floyd
12,MM,BN,24961,Charles Clay
12,MM,BN,8790,Jonathan Stewart
12,MM,BN,25234,Andre Holmes
12,MM,BN,24822,Andy Dalton
12,MM,K,4269,Phil Dawson
12,MM,BN,7867,Stephen Gostkowski
12,MM,DB,8275,Reggie Nelson
12,MM,DB,27549,Ha Ha Clinton-Dix
12,MM,DB,26638,Kenny Vaccaro
12,MM,DL,23991,Derrick Morgan
12,MM,DL,24798,J.J. Watt
12,MM,LB,9072,Wesley Woodyard
12,MM,LB,27605,Chris Borland
12,MM,LB,7766,Chad Greenway
12,MM,BN,24989,Jacquian Williams
12,MM,BN,8804,Antoine Cason
12,MM,BN,25722,Fletcher Cox
12,MM,IR,8288,Paul Posluszny
12,MW,QB,7200,Aaron Rodgers
12,MW,WR,23999,Dez Bryant
12,MW,WR,9283,Jeremy Maclin
12,MW,RB,24815,Mark Ingram
12,MW,RB,9514,Rashad Jennings
12,MW,TE,24070,Jimmy Graham
12,MW,W/R/T,24793,Julio Jones
12,MW,BN,24843,Shane Vereen
12,MW,BN,27570,Jordan Matthews
12,MW,BN,6762,Larry Fitzgerald
12,MW,BN,7924,Delanie Walker
12,MW,BN,9547,Brian Hoyer
12,MW,K,26789,Caleb Sturgis
12,MW,DB,9359,Rashad Johnson
12,MW,DB,26372,Tashaun Gipson
12,MW,DB,23982,Joe Haden
12,MW,DL,24801,Robert Quinn
12,MW,DL,24006,Jerry Hughes
12,MW,LB,24857,Justin Houston
12,MW,LB,9340,DeAndre Levy
12,MW,LB,27533,Khalil Mack
12,MW,BN,27559,Bradley Roby
12,MW,BN,8269,Lawrence Timmons
12,MW,BN,7761,Haloti Ngata
12,BT,QB,24823,Colin Kaepernick
12,BT,WR,27535,Mike Evans
12,BT,WR,27532,Sammy Watkins
12,BT,RB,27603,Tre Mason
12,BT,RB,26878,C.J. Anderson
12,BT,TE,26686,Travis Kelce
12,BT,W/R/T,26561,Josh Gordon
12,BT,BN,6763,Philip Rivers
12,BT,BN,24053,Brandon LaFell
12,BT,BN,24035,Golden Tate
12,BT,BN,28014,Isaiah Crowell
12,BT,BN,27622,Terrance West
12,BT,K,26534,Justin Tucker
12,BT,DB,4271,Charles Woodson
12,BT,DB,8278,Brandon Meriweather
12,BT,DB,25090,Ron Parker
12,BT,DL,8827,Calais Campbell
12,BT,DL,24075,Everson Griffen
12,BT,LB,26475,Emmanuel Lamur
12,BT,LB,27537,Anthony Barr
12,BT,LB,5888,Julius Peppers
12,BT,BN,9310,Connor Barwin
12,BT,BN,27541,Aaron Donald
12,BT,BN,24924,Buster Skrine
12,BT,IR,27548,Brandin Cooks
12,TJ,QB,9265,Matthew Stafford
12,TJ,WR,25755,Alshon Jeffery
12,TJ,WR,25802,T.Y. Hilton
12,TJ,RB,8850,Jamaal Charles
12,TJ,RB,7241,Frank Gore
12,TJ,TE,9353,Jared Cook
12,TJ,W/R/T,6339,Andre Johnson
12,TJ,BN,24171,Antonio Brown
12,TJ,BN,25777,Ronnie Hillman
12,TJ,BN,25798,Nick Foles
12,TJ,BN,8561,Pierre Thomas
12,TJ,K,3727,Adam Vinatieri
12,TJ,DB,24139,Reshad Jones
12,TJ,DB,7956,Antoine Bethea
12,TJ,DB,8291,Eric Weddle
12,TJ,DL,24029,Carlos Dunlap
12,TJ,DL,24811,Cameron Jordan
12,TJ,LB,25756,Mychal Kendricks
12,TJ,LB,27679,Avery Williamson
12,TJ,LB,25829,Keenan Robinson
12,TJ,BN,24886,K.J. Wright
12,TJ,BN,8422,Corey Graham
12,TJ,BN,23977,Ndamukong Suh
12,TJ,BN,24792,Patrick Peterson
12,TJ,IR,8504,Ahmad Bradshaw
