Week,Team,Position,PID,Player
2,MM,QB,5479,Drew Brees
2,MM,WR,24171,Antonio Brown
2,MM,WR,8256,Calvin Johnson
2,MM,RB,9010,Justin Forsett
2,MM,RB,8790,Jonathan Stewart
2,MM,TE,26686,Travis Kelce
2,MM,W/R/T,27619,John Brown
2,MM,BN,28461,Tevin Coleman
2,MM,BN,25741,Doug Martin
2,MM,BN,8819,Eddie Royal
2,MM,BN,28390,Marcus Mariota
2,MM,K,25427,Dan Bailey
2,MM,DB,27549,Ha Ha Clinton-Dix
2,MM,DB,6371,Charles Tillman
2,MM,DB,9319,William Moore
2,MM,DL,8827,Calais Campbell
2,MM,DL,8337,Charles Johnson
2,MM,LB,24030,Sean Lee
2,MM,LB,27040,Paul Worrilow
2,MM,LB,25829,Keenan Robinson
2,MM,BN,8422,Corey Graham
2,MM,BN,25787,Demario Davis
2,MM,BN,28433,Eric Kendricks
2,MM,BN,28394,Leonard Williams
2,DB,QB,25785,Russell Wilson
2,DB,WR,7868,Brandon Marshall
2,DB,WR,26650,DeAndre Hopkins
2,DB,RB,8821,Matt Forte
2,DB,RB,25807,Lamar Miller
2,DB,TE,8838,Martellus Bennett
2,DB,W/R/T,6390,Anquan Boldin
2,DB,BN,24035,Golden Tate
2,DB,BN,26810,Andre Ellington
2,DB,BN,24916,Julius Thomas
2,DB,K,3727,Adam Vinatieri
2,DB,DB,24887,Da'Norris Searcy
2,DB,DB,25772,Casey Hayward
2,DB,DB,26638,Kenny Vaccaro
2,DB,DL,7884,Rob Ninkovich
2,DB,DL,24818,Cameron Heyward
2,DB,LB,27545,C.J. Mosley
2,DB,LB,27601,Preston Brown
2,DB,LB,24336,Vincent Rey
2,DB,BN,25782,Olivier Vernon
2,DB,BN,23977,Ndamukong Suh
2,DB,BN,8814,Curtis Lofton
2,DB,BN,9467,Jason McCourty
2,DB,BN,25853,Josh Norman
2,MP,QB,6337,Carson Palmer
2,MP,WR,24791,A.J. Green
2,MP,WR,27570,Jordan Matthews
2,MP,RB,8850,Jamaal Charles
2,MP,RB,27583,Jeremy Hill
2,MP,TE,25774,Dwayne Allen
2,MP,W/R/T,26697,Terrance Williams
2,MP,BN,27581,Davante Adams
2,MP,BN,6760,Eli Manning
2,MP,BN,9514,Rashad Jennings
2,MP,BN,28398,Todd Gurley
2,MP,BN,23987,Ryan Mathews
2,MP,BN,27532,Sammy Watkins
2,MP,BN,9560,Danny Woodhead
2,MP,K,27911,Cody Parkey
2,MP,DB,25739,Harrison Smith
2,MP,DB,28421,Landon Collins
2,MP,DB,27180,Bradley McDougald
2,MP,DL,24798,J.J. Watt
2,MP,DL,24075,Everson Griffen
2,MP,LB,26653,Alec Ogletree
2,MP,LB,25815,Nigel Bradham
2,MP,LB,27672,Telvin Smith
2,MP,BN,24109,Kam Chancellor
2,TP,QB,6624,Tony Romo
2,TP,WR,23997,Demaryius Thomas
2,TP,WR,24057,Emmanuel Sanders
2,TP,RB,7241,Frank Gore
2,TP,RB,28442,Ameer Abdullah
2,TP,TE,8285,Greg Olsen
2,TP,W/R/T,6762,Larry Fitzgerald
2,TP,BN,5228,Tom Brady
2,TP,BN,25755,Alshon Jeffery
2,TP,BN,27709,Alfred Blue
2,TP,BN,27631,Devonta Freeman
2,TP,BN,24843,Shane Vereen
2,TP,K,4269,Phil Dawson
2,TP,DB,26694,T.J. McDonald
2,TP,DB,9133,James Ihedigbo
2,TP,DB,9376,Glover Quin
2,TP,DL,24811,Cameron Jordan
2,TP,DL,24006,Jerry Hughes
2,TP,LB,26669,Kiko Alonso
2,TP,LB,26727,Jelani Jenkins
2,TP,LB,9299,James Laurinaitis
2,TP,BN,24095,Geno Atkins
2,TP,BN,26743,Gerald Hodges Jr.
2,TP,BN,7190,Thomas Davis
2,SC,QB,25718,Ryan Tannehill
2,SC,WR,26699,Keenan Allen
2,SC,WR,25730,Kendall Wright
2,SC,RB,8261,Adrian Peterson
2,SC,RB,9317,LeSean McCoy
