Week,Team,Position,PID,Player
7,MP,BN,7203,Roddy White
7,MP,BN,9274,Michael Crabtree
7,MP,BN,26783,Zac Stacy
7,MP,BN,8256,Calvin Johnson
7,MP,BN,24070,Jimmy Graham
7,MP,BN,24823,Colin Kaepernick
7,MP,K,8565,Matt Prater
7,MP,DB,26656,Johnathan Cyprien
7,MP,DB,23989,Earl Thomas
7,MP,DB,7895,Dawan Landry
7,MP,DL,7750,Mario Williams
7,MP,DL,26628,Ezekiel Ansah
7,MP,LB,9279,Brian Cushing
7,MP,LB,9299,James Laurinaitis
7,MP,LB,26727,Jelani Jenkins
7,MP,BN,7250,Justin Tuck
7,MP,BN,8265,Patrick Willis
7,CR,QB,5228,Tom Brady
7,CR,WR,24851,Randall Cobb
7,CR,WR,8982,Pierre Garcon
7,CR,RB,8821,Matt Forte
7,CR,RB,25807,Lamar Miller
7,CR,TE,24916,Julius Thomas
7,CR,W/R/T,8826,DeSean Jackson
7,CR,BN,5479,Drew Brees
7,CR,BN,6783,Steven Jackson
7,CR,BN,26697,Terrance Williams
7,CR,BN,6663,Antonio Gates
7,CR,BN,6762,Larry Fitzgerald
7,CR,K,7520,Robbie Gould
7,CR,DB,24109,Kam Chancellor
7,CR,DB,24013,T.J. Ward
7,CR,DB,24002,Devin McCourty
7,CR,DL,25731,Chandler Jones
7,CR,DL,24019,Lamarr Houston
7,CR,LB,26675,Jamie Collins
7,CR,LB,25757,Bobby Wagner
7,CR,LB,24789,Von Miller
7,CR,BN,24806,Prince Amukamara
7,CR,BN,9278,Malcolm Jenkins
7,CR,BN,26679,Arthur Brown
7,MM,QB,25711,Andrew Luck
7,MM,WR,5521,Steve Smith Sr.
7,MM,WR,25234,Andre Holmes
7,MM,RB,26684,Eddie Lacy
7,MM,RB,9010,Justin Forsett
7,MM,TE,25703,Larry Donnell
7,MM,W/R/T,25723,Michael Floyd
7,MM,BN,8819,Eddie Royal
7,MM,BN,8790,Jonathan Stewart
7,MM,BN,7237,Vincent Jackson
7,MM,BN,24822,Andy Dalton
7,MM,BN,27583,Jeremy Hill
7,MM,BN,9707,Antone Smith
7,MM,K,7867,Stephen Gostkowski
7,MM,DB,24046,Morgan Burnett
7,MM,DB,8804,Antoine Cason
7,MM,DB,8275,Reggie Nelson
7,MM,DL,24798,J.J. Watt
7,MM,DL,24840,Stephen Paea
7,MM,LB,8288,Paul Posluszny
7,MM,LB,25787,Demario Davis
7,MM,LB,24054,Donald Butler
7,MM,BN,7773,Johnathan Joseph
7,MM,BN,25722,Fletcher Cox
7,MM,IR,25898,Danny Trevathan
7,MW,QB,7200,Aaron Rodgers
7,MW,WR,23999,Dez Bryant
7,MW,WR,27532,Sammy Watkins
7,MW,RB,24843,Shane Vereen
7,MW,RB,7751,Reggie Bush
7,MW,TE,7924,Delanie Walker
7,MW,W/R/T,7027,Wes Welker
7,MW,BN,24892,Roy Helu Jr.
7,MW,BN,9283,Jeremy Maclin
7,MW,BN,24815,Mark Ingram
7,MW,BN,9514,Rashad Jennings
7,MW,BN,8795,Joe Flacco
7,MW,BN,7306,Darren Sproles
7,MW,K,7505,Nick Novak
7,MW,DB,8788,Leodis McKelvin
7,MW,DB,4271,Charles Woodson
7,MW,DB,9359,Rashad Johnson
7,MW,DL,24006,Jerry Hughes
7,MW,DL,24801,Robert Quinn
7,MW,LB,9340,DeAndre Levy
7,MW,LB,8269,Lawrence Timmons
7,MW,LB,24857,Justin Houston
7,MW,BN,27533,Khalil Mack
7,MW,BN,6352,Troy Polamalu
7,BT,QB,6763,Philip Rivers
7,BT,WR,24793,Julio Jones
7,BT,WR,25755,Alshon Jeffery
7,BT,RB,24033,Ben Tate
7,BT,RB,24262,Joique Bell
7,BT,TE,9353,Jared Cook
7,BT,W/R/T,24035,Golden Tate
7,BT,BN,6339,Andre Johnson
7,BT,BN,7755,Vernon Davis
7,BT,BN,26561,Josh Gordon
7,BT,BN,27641,Andre Williams
7,BT,BN,23984,C.J. Spiller
7,BT,K,26534,Justin Tucker
7,BT,DB,24112,Kendrick Lewis
7,BT,DB,8278,Brandon Meriweather
7,BT,DB,9467,Jason McCourty
7,BT,DL,9568,Michael Bennett
7,BT,DL,24075,Everson Griffen
7,BT,LB,26238,Vontaze Burfict
7,BT,LB,27529,Jadeveon Clowney
7,BT,LB,23983,Rolando McClain
7,BT,BN,26475,Emmanuel Lamur
7,BT,BN,25717,Mark Barron
7,BT,BN,8827,Calais Campbell
7,TJ,QB,9265,Matthew Stafford
7,TJ,WR,24171,Antonio Brown
7,TJ,WR,25802,T.Y. Hilton
7,TJ,RB,25777,Ronnie Hillman
7,TJ,RB,8850,Jamaal Charles
7,TJ,TE,24889,Jordan Cameron
7,TJ,W/R/T,26699,Keenan Allen
7,TJ,BN,7241,Frank Gore
7,TJ,BN,25798,Nick Foles
7,TJ,BN,8561,Pierre Thomas
7,TJ,BN,26658,Zach Ertz
7,TJ,K,3727,Adam Vinatieri
7,TJ,DB,8291,Eric Weddle
7,TJ,DB,7956,Antoine Bethea
7,TJ,DB,24139,Reshad Jones
7,TJ,DL,24029,Carlos Dunlap
7,TJ,DL,24811,Cameron Jordan
7,TJ,LB,24854,Nate Irving
7,TJ,LB,24886,K.J. Wright
7,TJ,LB,25829,Keenan Robinson
7,TJ,BN,24792,Patrick Peterson
7,TJ,BN,23977,Ndamukong Suh
7,TJ,BN,25756,Mychal Kendricks
7,TJ,BN,8422,Corey Graham
7,TJ,IR,9319,William Moore
