Week,Team,Position,PID,Player
7,MM,QB,27531,Blake Bortles
7,MM,WR,24171,Antonio Brown
7,MM,WR,8256,Calvin Johnson
7,MM,RB,9010,Justin Forsett
7,MM,RB,25741,Doug Martin
7,MM,TE,26686,Travis Kelce
7,MM,W/R/T,27619,John Brown
7,MM,BN,8790,Jonathan Stewart
7,MM,BN,8982,Pierre Garcon
7,MM,BN,24788,Cam Newton
7,MM,BN,28461,Tevin Coleman
7,MM,K,4269,Phil Dawson
7,MM,DB,8422,Corey Graham
7,MM,DB,9319,William Moore
7,MM,DB,24759,Andrew Sendejo
7,MM,DL,8827,Calais Campbell
7,MM,DL,24151,Greg Hardy
7,MM,LB,27040,Paul Worrilow
7,MM,LB,28433,Eric Kendricks
7,MM,LB,24030,Sean Lee
7,MM,BN,27549,Ha Ha Clinton-Dix
7,MM,BN,28394,Leonard Williams
7,MM,BN,25829,Keenan Robinson
7,MM,BN,25787,Demario Davis
7,MM,IR,8337,Charles Johnson
7,DB,QB,25785,Russell Wilson
7,DB,WR,26650,DeAndre Hopkins
7,DB,WR,7868,Brandon Marshall
7,DB,RB,25807,Lamar Miller
7,DB,RB,8801,Chris Johnson
7,DB,TE,24916,Julius Thomas
7,DB,W/R/T,27874,Allen Hurns
7,DB,BN,24035,Golden Tate
7,DB,BN,8821,Matt Forte
7,DB,BN,8838,Martellus Bennett
7,DB,BN,26810,Andre Ellington
7,DB,K,28685,Josh Lambo
7,DB,BN,7520,Robbie Gould
7,DB,DB,28406,Marcus Peters
7,DB,DB,26638,Kenny Vaccaro
7,DB,DB,25853,Josh Norman
7,DB,DL,25824,Jaye Howard
7,DB,DL,24801,Robert Quinn
7,DB,LB,27545,C.J. Mosley
7,DB,LB,27601,Preston Brown
7,DB,LB,23983,Rolando McClain
7,DB,BN,23977,Ndamukong Suh
7,DB,BN,24336,Vincent Rey
7,DB,BN,9467,Jason McCourty
7,MP,QB,6337,Carson Palmer
7,MP,WR,27570,Jordan Matthews
7,MP,WR,27535,Mike Evans
7,MP,RB,28398,Todd Gurley
7,MP,RB,9560,Danny Woodhead
7,MP,TE,25820,Ladarius Green
7,MP,W/R/T,26685,Christine Michael
7,MP,BN,6663,Antonio Gates
7,MP,BN,28534,Stefon Diggs
7,MP,BN,24791,A.J. Green
7,MP,BN,27583,Jeremy Hill
7,MP,BN,6760,Eli Manning
7,MP,K,28103,Chandler Catanzaro
7,MP,DB,24109,Kam Chancellor
7,MP,DB,25739,Harrison Smith
7,MP,DB,24086,Walter Thurmond
7,MP,DL,24798,J.J. Watt
7,MP,DL,24075,Everson Griffen
7,MP,LB,25815,Nigel Bradham
7,MP,LB,27672,Telvin Smith
7,MP,LB,28419,Stephone Anthony
7,MP,BN,7182,Adam Jones
7,MP,BN,26636,Sheldon Richardson
7,MP,BN,26668,Kevin Minter
7,TP,QB,5228,Tom Brady
7,TP,WR,6762,Larry Fitzgerald
7,TP,WR,25810,Travis Benjamin
7,TP,RB,7241,Frank Gore
7,TP,RB,27631,Devonta Freeman
7,TP,TE,8285,Greg Olsen
7,TP,W/R/T,28442,Ameer Abdullah
7,TP,BN,24057,Emmanuel Sanders
7,TP,BN,23997,Demaryius Thomas
7,TP,BN,25755,Alshon Jeffery
7,TP,BN,24053,Brandon LaFell
7,TP,K,6558,Josh Brown
7,TP,DB,28421,Landon Collins
7,TP,DB,24002,Devin McCourty
7,TP,DB,26694,T.J. McDonald
7,TP,DL,24006,Jerry Hughes
7,TP,DL,24811,Cameron Jordan
7,TP,LB,26727,Jelani Jenkins
7,TP,LB,7190,Thomas Davis
7,TP,LB,9299,James Laurinaitis
7,TP,BN,9376,Glover Quin
7,TP,BN,24886,K.J. Wright
7,TP,BN,9133,James Ihedigbo
7,TP,BN,24095,Geno Atkins
7,TP,IR,6624,Tony Romo
7,SC,QB,8780,Matt Ryan
7,SC,WR,26699,Keenan Allen
7,SC,WR,25730,Kendall Wright
7,SC,RB,8261,Adrian Peterson
7,SC,RB,9317,LeSean McCoy
7,SC,TE,7924,Delanie Walker
7,SC,W/R/T,24062,Eric Decker
7,SC,BN,26660,Giovani Bernard
7,SC,BN,6405,Jason Witten
7,SC,BN,9514,Rashad Jennings
7,SC,BN,24845,Torrey Smith
7,SC,BN,8826,DeSean Jackson
7,SC,K,25427,Dan Bailey
7,SC,BN,8447,Mason Crosby
7,SC,DB,26656,Johnathan Cyprien
7,SC,DB,24139,Reshad Jones
7,SC,DB,9359,Rashad Johnson
7,SC,DL,25722,Fletcher Cox
7,SC,DL,24864,Jurrell Casey
7,SC,LB,7865,Stephen Tulloch
7,SC,LB,25719,Luke Kuechly
7,SC,LB,25768,Lavonte David
7,SC,BN,25852,Brandon Marshall
7,SC,BN,27559,Bradley Roby
7,TJ,QB,6763,Philip Rivers
7,TJ,WR,27591,Jarvis Landry
7,TJ,WR,25723,Michael Floyd
7,TJ,RB,26822,Theo Riddick
7,TJ,RB,27597,Charles Sims
7,TJ,TE,24961,Charles Clay
7,TJ,W/R/T,5521,Steve Smith Sr.
7,TJ,BN,28392,Amari Cooper
7,TJ,BN,28403,Melvin Gordon
7,TJ,BN,26684,Eddie Lacy
7,TJ,BN,24851,Randall Cobb
7,TJ,BN,26878,C.J. Anderson
7,TJ,K,6243,Matt Bryant
7,TJ,DB,25090,Ron Parker
7,TJ,DB,8380,Dashon Goldson
7,TJ,DB,8273,Michael Griffin
7,TJ,DL,25731,Chandler Jones
7,TJ,DL,24805,Corey Liuget
7,TJ,LB,26675,Jamie Collins
7,TJ,LB,28472,Jordan Hicks
7,TJ,LB,6792,Karlos Dansby
7,TJ,BN,27537,Anthony Barr
7,TJ,BN,7121,Mike Adams
7,TJ,BN,24029,Carlos Dunlap
7,TJ,IR,8971,Ryan Mundy
7,MW,QB,25718,Ryan Tannehill
7,MW,WR,9274,Michael Crabtree
7,MW,WR,25937,Rishard Matthews
7,MW,RB,24815,Mark Ingram
7,MW,RB,24400,Chris Ivory
7,MW,TE,26708,Jordan Reed
7,MW,W/R/T,9527,Arian Foster
7,MW,BN,9283,Jeremy Maclin
7,MW,BN,26644,Tyler Eifert
7,MW,BN,8332,James Jones
7,MW,BN,7200,Aaron Rodgers
7,MW,BN,23999,Dez Bryant
7,MW,BN,28465,Duke Johnson Jr.
7,MW,K,8432,Nick Folk
7,MW,BN,27120,Brandon McManus
7,MW,DB,4271,Charles Woodson
7,MW,DB,28438,Ronald Darby
7,MW,DB,8890,Dwight Lowery
7,MW,DL,23978,Gerald McCoy
7,MW,DL,9691,Cameron Wake
7,MW,LB,8288,Paul Posluszny
7,MW,LB,25029,Malcolm Smith
7,MW,LB,24857,Justin Houston
7,MW,BN,8291,Eric Weddle
7,JC,QB,5967,Josh McCown
7,JC,WR,27540,Odell Beckham Jr.
7,JC,WR,25802,T.Y. Hilton
7,JC,RB,26671,Le'Veon Bell
7,JC,RB,24858,DeMarco Murray
7,JC,TE,8907,Gary Barnidge
7,JC,W/R/T,28026,Willie Snead
7,JC,BN,4256,Peyton Manning
7,JC,BN,27618,Donte Moncrief
7,JC,BN,26774,Joseph Randle
7,JC,BN,7237,Vincent Jackson
7,JC,BN,23984,C.J. Spiller
7,JC,BN,24963,Dwayne Harris
7,JC,K,7867,Stephen Gostkowski
7,JC,DB,7757,Donte Whitner
7,JC,DB,27555,Deone Bucannon
7,JC,DB,24603,Barry Church
7,JC,DL,9568,Michael Bennett
